"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.733927168E0,8.279953003E-1,1.956949234E0,1.708745718E0
4.752753522E0,1.480061769E0,2.124152184E0,1.643345833E0
4.771579876E0,1.877061963E0,2.209362030E0,2.262721062E0
4.790406230E0,1.209677815E0,2.110112190E0,1.868950605E0
4.809232585E0,1.263848782E0,1.634320259E0,5.681774616E-1
4.828058887E0,1.761650085E0,1.041054726E0,-9.644174576E-2
4.846885241E0,1.274513960E0,5.873413086E-1,-2.304041386E-1
4.865698470E0,-1.387491226E-1,1.628608704E-1,-8.595528603E-1
4.884537897E0,-7.210581303E-1,-1.001548767E-2,-7.544107437E-1
4.903364251E0,1.649873704E-1,1.508665085E-1,-9.456920624E-1
4.922190605E0,3.631650805E-1,5.936985016E-1,-5.709207058E-1
4.941016960E0,-6.398375630E-1,8.096733093E-1,-8.431150913E-1
4.959843262E0,-1.449991703E0,1.079206467E0,-7.478220463E-1
4.978669616E0,-1.280445933E0,6.033945084E-1,3.902983665E-2
4.997495970E0,-9.693300724E-1,2.590713501E-1,3.351283073E-2
5.016322272E0,-5.839215517E-1,-2.477188110E-1,-2.833232880E-1
5.035148626E0,-1.445761919E-1,-3.193244934E-1,-3.460216522E-1
5.053974980E0,3.509150743E-1,-2.315330505E-1,4.334051609E-1
5.072801335E0,3.278292418E-1,-2.697277069E-2,-1.363751888E-1
5.091627637E0,-6.531035900E-2,8.046960831E-1,-9.412777424E-1
5.110453991E0,-2.697829008E-1,1.954516411E0,-1.879609108E0
5.129280345E0,1.165890694E-2,2.844746590E0,-2.009281635E0
5.148106699E0,9.247914553E-1,3.496237755E0,-1.607844114E0
5.166933001E0,1.953316569E0,3.395422935E0,-1.226040006E0
5.185759355E0,2.545988798E0,2.500835419E0,-8.270485401E-1
5.204585710E0,2.665705442E0,1.633674622E0,-7.184863091E-1
5.223412064E0,2.398907185E0,6.468286514E-1,-4.915562868E-1
5.242238366E0,1.859793901E0,-1.885805130E-1,-1.710474491E-1
5.261064720E0,1.291064501E0,-9.198713303E-1,-4.548522234E-1
5.279891074E0,9.089777470E-1,-1.422226906E0,-8.959418535E-1
5.298717428E0,1.003893971E0,-1.795762539E0,-1.377868652E0
5.317543730E0,1.336456418E0,-1.883668900E0,-2.021943092E0
5.336370085E0,1.506610155E0,-1.595677376E0,-2.360078573E0
5.355196439E0,1.345396996E0,-1.037310600E0,-2.722493649E0
5.374022793E0,9.706010222E-1,-6.440629959E-1,-3.293045521E0
5.392849147E0,9.585332274E-1,-1.823816299E-1,-3.710020065E0
5.411675449E0,1.184201121E0,-1.674079895E-1,-3.830298901E0
5.430501803E0,1.180868983E0,-5.710325241E-1,-3.807433605E0
5.449328157E0,1.026994944E0,-6.920242310E-1,-4.270896435E0
5.468154512E0,1.142757177E0,-7.636289597E-1,-4.780869484E0
5.486980866E0,1.429022193E0,-7.734756470E-1,-4.871506691E0
5.505807220E0,1.570774555E0,-1.675291061E-1,-4.569282532E0
5.524633522E0,1.771163940E0,4.453725815E-1,-4.361522675E0
5.543459876E0,2.221370459E0,1.263095856E0,-4.180986881E0
5.562286230E0,3.615709782E0,4.775362015E-1,-3.611534357E0
