"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.792918271E1,5.630484819E-1,-6.966713071E-1,1.008966923E0
4.793154907E1,5.693096519E-1,-7.014053464E-1,1.011563063E0
4.793390235E1,5.741963983E-1,-7.062921524E-1,1.014159203E0
4.793624250E1,5.743491650E-1,-7.085828185E-1,1.012937427E0
4.793860891E1,5.717530251E-1,-7.110261917E-1,1.015380859E0
4.794096219E1,5.693096519E-1,-7.098045349E-1,1.014006495E0
4.794330235E1,5.593833923E-1,-7.087355256E-1,1.015075445E0
4.794566870E1,5.494571328E-1,-7.050704360E-1,1.016144395E0
4.794802198E1,5.358657837E-1,-7.040014863E-1,1.013548255E0
4.795036214E1,5.196782947E-1,-7.017107606E-1,1.014464617E0
4.795272855E1,5.036435723E-1,-6.981984377E-1,1.009425044E0
4.795508183E1,4.900522232E-1,-6.959077120E-1,1.000567794E0
4.795742198E1,4.740174711E-1,-6.936170459E-1,9.943066239E-1
4.795978834E1,4.579827189E-1,-6.888830066E-1,9.854493141E-1
4.796214162E1,4.421007037E-1,-6.855233312E-1,9.717052579E-1
4.796448178E1,4.298837483E-1,-6.772769094E-1,9.593356252E-1
4.796684818E1,4.188885093E-1,-6.725428104E-1,9.419264793E-1
4.796920146E1,4.092676640E-1,-6.655181050E-1,9.222266674E-1
4.797154162E1,4.034646153E-1,-6.572716236E-1,9.000834227E-1
4.797390797E1,3.987305462E-1,-6.442911625E-1,8.767185211E-1
4.797626125E1,3.953709006E-1,-6.313106418E-1,8.484668136E-1
4.797861454E1,3.932329118E-1,-6.123743653E-1,8.151756525E-1
4.798096782E1,3.936910629E-1,-5.909947157E-1,7.820371985E-1
4.798332110E1,3.927747905E-1,-5.683933496E-1,7.476770282E-1
4.798567433E1,3.932329118E-1,-5.398362875E-1,7.120952010E-1
4.798802761E1,3.912476599E-1,-5.114318728E-1,6.725428104E-1
4.799038089E1,3.852919042E-1,-4.769189954E-1,6.368082762E-1
4.799273417E1,3.807105422E-1,-4.436278343E-1,6.000047326E-1
4.799508745E1,3.710896969E-1,-4.054498672E-1,5.628957748E-1
4.799744073E1,3.590254784E-1,-3.662029207E-1,5.259394646E-1
4.799978089E1,3.443651497E-1,-3.245126009E-1,4.912739098E-1
4.800214724E1,3.272614181E-1,-2.816005945E-1,4.588989913E-1
4.800450053E1,3.051182032E-1,-2.351761907E-1,4.254551232E-1
4.800684068E1,2.829749882E-1,-1.838650256E-1,3.943018913E-1
4.800920709E1,2.557922900E-1,-1.302631795E-1,3.678827584E-1
4.801156037E1,2.296785712E-1,-7.284353673E-2,3.428380191E-1
4.801390053E1,2.011214644E-1,-1.557660475E-2,3.190149665E-1
4.801626688E1,1.713426560E-1,4.169032723E-2,2.938175201E-1
4.801862016E1,1.403421611E-1,1.036913246E-1,2.710634768E-1
4.802096032E1,1.116323397E-1,1.670667231E-1,2.496838123E-1
4.802332672E1,8.567132801E-2,2.243336588E-1,2.257080674E-1
4.802568000E1,5.833591148E-2,2.877090573E-1,2.031067163E-1
4.802802016E1,3.588727489E-2,3.449759781E-1,1.780619770E-1
4.803038651E1,1.359135192E-2,4.034646153E-1,1.542389393E-1
4.803273980E1,-8.704573847E-3,4.607315361E-1,1.304158866E-1
4.803507995E1,-2.993151546E-2,5.216635466E-1,1.053711548E-1
4.803744636E1,-4.978405312E-2,5.789304972E-1,8.032641560E-2
4.803979964E1,-6.826218218E-2,6.326850653E-1,5.543438718E-2
4.804213980E1,-8.689302206E-2,6.839962006E-1,3.176405653E-2
4.804450615E1,-1.065928489E-1,7.305732965E-1,7.941014133E-3
4.804685943E1,-1.252236813E-1,7.759287357E-1,-1.084253844E-2
4.804919959E1,-1.426328421E-1,8.153283596E-1,-2.962609194E-2
4.805156599E1,-1.575985998E-1,8.522846103E-1,-4.459185153E-2
4.805391928E1,-1.760767251E-1,8.834378719E-1,-5.726693198E-2
4.805625943E1,-1.910424829E-1,9.119949341E-1,-7.101099193E-2
4.805862579E1,-2.046338320E-1,9.323056340E-1,-8.353336155E-2
4.806097907E1,-2.180724740E-1,9.501729012E-1,-9.727742523E-2
4.806333235E1,-2.304421216E-1,9.584193230E-1,-1.049130186E-1
4.806568563E1,-2.414373755E-1,9.642223716E-1,-1.160609797E-1
4.806803891E1,-2.487675399E-1,9.605573416E-1,-1.272089481E-1
4.807039219E1,-2.583884001E-1,9.544488192E-1,-1.359135211E-1
4.807274542E1,-2.606790662E-1,9.364288449E-1,-1.444653720E-1
4.807509870E1,-2.654131353E-1,9.123004079E-1,-1.493521482E-1
4.807745198E1,-2.663294077E-1,8.799254894E-1,-1.565296054E-1
4.807980526E1,-2.670929730E-1,8.403730989E-1,-1.637070626E-1
4.808215855E1,-2.641914487E-1,7.982246280E-1,-1.708845198E-1
4.808451183E1,-2.600682080E-1,7.514948249E-1,-1.742441803E-1
4.808686506E1,-2.522799075E-1,7.023216486E-1,-1.788255423E-1
4.808921834E1,-2.429644912E-1,6.459710002E-1,-1.846285909E-1
4.809157162E1,-2.338017821E-1,5.859552622E-1,-1.892099380E-1
4.809392490E1,-2.195995897E-1,5.236487985E-1,-1.960819662E-1
4.809627818E1,-2.066190839E-1,4.576773047E-1,-2.029540092E-1
4.809863146E1,-1.911951900E-1,3.881934285E-1,-2.086043358E-1
4.810098474E1,-1.743968874E-1,3.150444627E-1,-2.166980654E-1
4.810333797E1,-1.563768983E-1,2.347180545E-1,-2.246390730E-1
4.810567813E1,-1.394258887E-1,1.519482583E-1,-2.315111160E-1
4.810804454E1,-1.201841980E-1,6.810946763E-2,-2.394521236E-1
4.811039782E1,-1.044548824E-1,-1.832541823E-2,-2.498365343E-1
4.811273797E1,-8.887827396E-2,-1.046075895E-1,-2.579302490E-1
4.811510438E1,-7.437065244E-2,-1.910424829E-1,-2.670929730E-1
4.811745766E1,-6.001574174E-2,-2.761029601E-1,-2.788517773E-1
4.811979782E1,-4.810422286E-2,-3.553603888E-1,-2.906105816E-1
4.812216417E1,-3.741439432E-2,-4.333961308E-1,-3.011476994E-1
4.812451745E1,-3.161134571E-2,-5.030327439E-1,-3.167243004E-1
4.812685761E1,-2.596100792E-2,-5.702258945E-1,-3.298575282E-1
4.812922401E1,-2.290677279E-2,-6.314633489E-1,-3.442124426E-1
4.813157730E1,-2.092151903E-2,-6.879667044E-1,-3.599417508E-1
4.813393053E1,-2.290677279E-2,-7.360709310E-1,-3.756710589E-1
4.813628381E1,-2.977880463E-2,-7.805100679E-1,-3.903313875E-1
4.813863709E1,-3.787253052E-2,-8.189934492E-1,-4.049917459E-1
4.814099037E1,-4.611896724E-2,-8.551861644E-1,-4.196520746E-1
4.814334365E1,-5.680879578E-2,-8.816053271E-1,-4.343124032E-1
4.814569693E1,-7.253811508E-2,-9.069554806E-1,-4.468347728E-1
4.814805016E1,-8.719844371E-2,-9.251281619E-1,-4.543176591E-1
4.815040344E1,-1.067455560E-1,-9.384140968E-1,-4.654656053E-1
4.815275672E1,-1.288887709E-1,-9.457442760E-1,-4.731011987E-1
4.815511000E1,-1.498102844E-1,-9.458969831E-1,-4.807367921E-1
4.815746329E1,-1.721062213E-1,-9.436063170E-1,-4.859289825E-1
4.815981657E1,-1.968455315E-1,-9.306257963E-1,-4.924955964E-1
4.816216980E1,-2.203631550E-1,-9.152019024E-1,-4.990622103E-1
4.816452308E1,-2.464768738E-1,-8.936695457E-1,-5.044071078E-1
4.816687636E1,-2.727433145E-1,-8.663341403E-1,-5.085303187E-1
4.816922964E1,-2.976353168E-1,-8.327375054E-1,-5.126535892E-1
4.817158292E1,-3.190149665E-1,-7.992936373E-1,-5.131117105E-1
4.817393620E1,-3.416163325E-1,-7.598940134E-1,-5.111264586E-1
4.817628943E1,-3.617742956E-1,-7.166765332E-1,-5.115845799E-1
4.817864271E1,-3.807105422E-1,-6.771242023E-1,-5.059342384E-1
4.818099599E1,-3.972034156E-1,-6.377245188E-1,-5.039489865E-1
4.818334928E1,-4.112529159E-1,-5.957288146E-1,-4.981459379E-1
4.818570256E1,-4.228590131E-1,-5.584670901E-1,-4.911212027E-1
4.818805584E1,-4.344651103E-1,-5.201364160E-1,-4.816530645E-1
4.819040912E1,-4.396573007E-1,-4.828747511E-1,-4.756973088E-1
4.819276235E1,-4.451549351E-1,-4.480564594E-1,-4.636330605E-1
4.819511563E1,-4.529432356E-1,-4.169032574E-1,-4.529432356E-1
4.819746891E1,-4.546230733E-1,-3.868190348E-1,-4.382829070E-1
4.819982219E1,-4.538595080E-1,-3.591781855E-1,-4.249969721E-1
4.820217547E1,-4.541649222E-1,-3.326063454E-1,-4.127800465E-1
4.820452875E1,-4.521796703E-1,-3.098522723E-1,-4.007157981E-1
4.820688198E1,-4.474456310E-1,-2.904578745E-1,-3.871244490E-1
4.820923526E1,-4.428642690E-1,-2.736595869E-1,-3.749074936E-1
4.821158855E1,-4.381301999E-1,-2.626643181E-1,-3.651339412E-1
4.821394183E1,-4.285093546E-1,-2.506000996E-1,-3.564293683E-1
4.821629511E1,-4.199574888E-1,-2.457133085E-1,-3.440597057E-1
4.821864839E1,-4.101839364E-1,-2.455606014E-1,-3.365768492E-1
4.822100162E1,-4.016320705E-1,-2.480039895E-1,-3.290939629E-1
4.822335490E1,-3.892624080E-1,-2.525853515E-1,-3.216110766E-1
4.822570818E1,-3.782671690E-1,-2.622061968E-1,-3.153499067E-1
4.822806146E1,-3.669664860E-1,-2.776300907E-1,-3.101576865E-1
4.823041474E1,-3.545968235E-1,-2.907632887E-1,-3.037438095E-1
4.823276803E1,-3.434488773E-1,-3.122956753E-1,-2.987042964E-1
4.823512131E1,-3.345915973E-1,-3.350497186E-1,-2.947337925E-1
4.823747454E1,-3.232909143E-1,-3.600944579E-1,-2.909159958E-1
4.823982782E1,-3.119902313E-1,-3.900259733E-1,-2.893888950E-1
4.824218110E1,-3.043546379E-1,-4.199574888E-1,-2.878617644E-1
4.824453438E1,-2.942756712E-1,-4.511106908E-1,-2.875563502E-1
4.824688766E1,-2.852656841E-1,-4.847072959E-1,-2.910687327E-1
4.824924094E1,-2.762556672E-1,-5.242596865E-1,-2.956500649E-1
4.825159417E1,-2.646495700E-1,-5.602996349E-1,-3.051182032E-1
4.825394745E1,-2.556395829E-1,-5.974085927E-1,-3.096995652E-1
4.825630073E1,-2.452551723E-1,-6.381826997E-1,-3.180987239E-1
4.825865401E1,-2.348707765E-1,-6.777350307E-1,-3.263451457E-1
4.826100730E1,-2.208212912E-1,-7.149966955E-1,-3.333698809E-1
4.826336058E1,-2.105895877E-1,-7.521057129E-1,-3.416163325E-1
4.826571381E1,-1.963873953E-1,-7.893673778E-1,-3.523061574E-1
4.826806709E1,-1.837123185E-1,-8.241856694E-1,-3.617742956E-1
4.827042037E1,-1.708845198E-1,-8.577822447E-1,-3.712424338E-1
4.827277365E1,-1.556133330E-1,-8.877137899E-1,-3.843756318E-1
4.827512693E1,-1.440072358E-1,-9.129112363E-1,-3.938437700E-1
4.827748021E1,-1.349972486E-1,-9.370396733E-1,-4.083513916E-1
4.827983344E1,-1.221694499E-1,-9.538379908E-1,-4.204156399E-1
4.828218672E1,-1.143811494E-1,-9.681929350E-1,-4.361449480E-1
4.828454000E1,-1.067455560E-1,-9.779664874E-1,-4.469874799E-1
4.828689329E1,-9.910997003E-2,-9.827005267E-1,-4.602734149E-1
4.828924657E1,-9.025268257E-2,-9.828532338E-1,-4.712686539E-1
4.829159985E1,-8.124268800E-2,-9.804098606E-1,-4.833329022E-1
4.829395308E1,-7.498150319E-2,-9.720106721E-1,-4.931064546E-1
4.829630636E1,-6.872031838E-2,-9.588775039E-1,-5.028799772E-1
4.829865964E1,-6.383354217E-2,-9.410101771E-1,-5.089884996E-1
4.830101292E1,-5.512896553E-2,-9.217684865E-1,-5.175403357E-1
4.830336620E1,-4.779879749E-2,-8.953493834E-1,-5.224271417E-1
4.830571948E1,-3.924693540E-2,-8.666395545E-1,-5.273138881E-1
4.830807271E1,-3.206948191E-2,-8.305995464E-1,-5.285356045E-1
4.831042599E1,-2.000524849E-2,-7.933378816E-1,-5.273138881E-1
4.831277928E1,-1.023169141E-2,-7.490514517E-1,-5.297572613E-1
4.831513256E1,3.054236295E-3,-7.009472251E-1,-5.285356045E-1
4.831748584E1,1.496575773E-2,-6.468872428E-1,-5.248705149E-1
4.831983912E1,2.687728032E-2,-5.940489769E-1,-5.224271417E-1
4.832219240E1,3.878879920E-2,-5.399889946E-1,-5.164713860E-1
4.832454563E1,5.314370990E-2,-4.811949134E-1,-5.103628635E-1
4.832689891E1,6.627693027E-2,-4.222481549E-1,-5.018110275E-1
4.832925219E1,7.941014320E-2,-3.645231128E-1,-4.932591617E-1
4.833160547E1,9.239064902E-2,-3.057290614E-1,-4.834856093E-1
4.833395875E1,1.065928489E-1,-2.455606014E-1,-4.700469673E-1
4.833631204E1,1.197260618E-1,-1.890572309E-1,-4.614951015E-1
4.833866526E1,1.314848661E-1,-1.313321590E-1,-4.492781460E-1
4.834101855E1,1.446180940E-1,-7.498150319E-2,-4.382829070E-1
4.834337183E1,1.539335102E-1,-2.076880634E-2,-4.262186885E-1
4.834572511E1,1.656923145E-1,3.084778599E-2,-4.140017331E-1
4.834807839E1,1.751604527E-1,8.139539510E-2,-4.042281806E-1
4.835043167E1,1.870719790E-1,1.270562261E-1,-3.932329118E-1
4.835278495E1,1.977618039E-1,1.679829955E-1,-3.822376728E-1
4.835513818E1,2.096733153E-1,2.076880634E-1,-3.687990308E-1
4.835749146E1,2.203631550E-1,2.402156889E-1,-3.539859951E-1
4.835984474E1,2.298312783E-1,2.666348219E-1,-3.417690396E-1
4.836219803E1,2.441861928E-1,2.884726226E-1,-3.245126009E-1
4.836455131E1,2.574721277E-1,3.042019308E-1,-3.096995652E-1
4.836690459E1,2.733541429E-1,3.127537966E-1,-2.947337925E-1
4.836925782E1,2.904578745E-1,3.141281903E-1,-2.809897363E-1
4.837161110E1,3.113794029E-1,3.083251417E-1,-2.660239935E-1
4.837396438E1,3.323009014E-1,3.000787199E-1,-2.559449971E-1
4.837631766E1,3.559712470E-1,2.822114229E-1,-2.493783981E-1
4.837867094E1,3.833066523E-1,2.608317733E-1,-2.428117841E-1
4.838101110E1,4.106420577E-1,2.345653474E-1,-2.373141646E-1
4.838337745E1,4.369085133E-1,2.035648525E-1,-2.344126403E-1
4.838573073E1,4.656183124E-1,1.711899489E-1,-2.327328026E-1
4.838808401E1,4.918847680E-1,1.330119967E-1,-2.321219593E-1
4.839043730E1,5.157077909E-1,9.468132257E-2,-2.328855246E-1
4.839279058E1,5.395308137E-1,5.405998230E-2,-2.324273884E-1
4.839514386E1,5.622848868E-1,9.773556143E-3,-2.318165302E-1
4.839749709E1,5.799994469E-1,-3.329117596E-2,-2.339545041E-1
4.839985037E1,5.952706337E-1,-7.650861889E-2,-2.383831441E-1
4.840220365E1,6.105418205E-1,-1.232384369E-1,-2.466295809E-1
4.840455693E1,6.221479177E-1,-1.664558798E-1,-2.573194206E-1
4.840691021E1,6.326850653E-1,-2.084516287E-1,-2.704526186E-1
4.840926349E1,6.432221532E-1,-2.541124523E-1,-2.896943092E-1
4.841161678E1,6.537593007E-1,-2.950392365E-1,-3.138227761E-1
4.841397000E1,6.607840061E-1,-3.396310806E-1,-3.393256664E-1
4.841632329E1,6.690304875E-1,-3.828485310E-1,-3.709369898E-1
4.841867657E1,6.748335361E-1,-4.274403751E-1,-4.023956358E-1
4.842102985E1,6.794148684E-1,-4.672981501E-1,-4.364503622E-1
4.842338313E1,6.827745438E-1,-5.070032477E-1,-4.694361091E-1
4.842573641E1,6.847597957E-1,-5.431959033E-1,-5.034908652E-1
4.842808964E1,6.868977547E-1,-5.758762360E-1,-5.412106514E-1
4.843044292E1,6.901046634E-1,-6.048914790E-1,-5.754181147E-1
4.843279620E1,6.920899153E-1,-6.279509664E-1,-6.120689511E-1
4.843514948E1,6.940752268E-1,-6.473453641E-1,-6.511631608E-1
4.843750276E1,6.985038519E-1,-6.607840061E-1,-6.876612902E-1
4.843985605E1,6.980457306E-1,-6.705575585E-1,-7.232431769E-1
4.844220933E1,7.023216486E-1,-6.755970716E-1,-7.598940134E-1
4.844456256E1,7.029324770E-1,-6.781931520E-1,-7.953231335E-1
4.844691584E1,7.033905983E-1,-6.760551929E-1,-8.272398710E-1
4.844926912E1,7.040014863E-1,-6.726955175E-1,-8.590039611E-1
4.845162240E1,7.030851841E-1,-6.656708121E-1,-8.884773254E-1
4.845397568E1,7.021689415E-1,-6.586460471E-1,-9.129112363E-1
4.845632896E1,6.975875497E-1,-6.503996253E-1,-9.388722181E-1
4.845868219E1,6.930062175E-1,-6.374191046E-1,-9.610154629E-1
4.846103547E1,6.894938350E-1,-6.267293096E-1,-9.819369912E-1
4.846338875E1,6.859814525E-1,-6.137487888E-1,-1.000262380E0
4.846574204E1,6.812474132E-1,-6.018372774E-1,-1.018740535E0
4.846809532E1,6.763606071E-1,-5.851916671E-1,-1.034927964E0
4.847044860E1,6.740699410E-1,-5.709894896E-1,-1.050809979E0
4.847280183E1,6.730009913E-1,-5.566345453E-1,-1.064401388E0
4.847515511E1,6.705575585E-1,-5.387672782E-1,-1.077992678E0
4.847750839E1,6.682668924E-1,-5.244123936E-1,-1.091584086E0
4.847984854E1,6.658235192E-1,-5.077667832E-1,-1.102732062E0
4.848221495E1,6.658235192E-1,-4.898995161E-1,-1.111283898E0
4.848456823E1,6.633801460E-1,-4.695888162E-1,-1.121210098E0
4.848690839E1,6.607840061E-1,-4.503471553E-1,-1.127471328E0
4.848927474E1,6.557445526E-1,-4.300364852E-1,-1.132510781E0
4.849162803E1,6.508577466E-1,-4.109475017E-1,-1.136328578E0
4.849398131E1,6.482616663E-1,-3.904841244E-1,-1.138924718E0
4.849633459E1,6.430694461E-1,-3.642176688E-1,-1.137855768E0
4.849868787E1,6.416950226E-1,-3.437542915E-1,-1.136786699E0
4.850104115E1,6.377245188E-1,-3.185568452E-1,-1.136939406E0
4.850339443E1,6.375718117E-1,-2.970244884E-1,-1.135717750E0
4.850574766E1,6.360446811E-1,-2.730487287E-1,-1.134648800E0
4.850810094E1,6.358919740E-1,-2.478512824E-1,-1.130983710E0
4.851045422E1,6.357392669E-1,-2.263189107E-1,-1.132358074E0
4.851280750E1,6.355865598E-1,-2.046338320E-1,-1.128845692E0
4.851516079E1,6.328377724E-1,-1.866138428E-1,-1.126402378E0
4.851751407E1,6.314633489E-1,-1.685938388E-1,-1.125333309E0
4.851986730E1,6.274928451E-1,-1.517955512E-1,-1.119377613E0
4.852222058E1,6.248967648E-1,-1.374406368E-1,-1.113269091E0
4.852457386E1,6.184828281E-1,-1.313321590E-1,-1.101204872E0
4.852692714E1,6.119162440E-1,-1.241547018E-1,-1.088987947E0
4.852928042E1,6.055023670E-1,-1.180462316E-1,-1.078145385E0
4.853163370E1,6.003101468E-1,-1.143811494E-1,-1.063485026E0
4.853398698E1,5.951179266E-1,-1.107160673E-1,-1.046534061E0
4.853634021E1,5.897729993E-1,-1.105633527E-1,-1.030652046E0
4.853869349E1,5.858024955E-1,-1.093416587E-1,-1.011104941E0
4.854104678E1,5.816792846E-1,-1.055238619E-1,-9.891144037E-1
4.854340006E1,5.787777901E-1,-1.043021679E-1,-9.683456421E-1
4.854575334E1,5.760289431E-1,-9.575030953E-2,-9.475768209E-1
4.854810662E1,5.743491650E-1,-9.193251282E-2,-9.268079996E-1
4.855045985E1,5.726693273E-1,-8.460234851E-2,-9.060391784E-1
4.855281313E1,5.699204803E-1,-7.498150319E-2,-8.877137899E-1
4.855516641E1,5.657972693E-1,-6.642963737E-2,-8.683193922E-1
4.855751969E1,5.604523420E-1,-6.032116711E-2,-8.475505710E-1
4.855987297E1,5.500679612E-1,-5.299099907E-2,-8.269344568E-1
4.856222625E1,5.422796607E-1,-4.688252881E-2,-8.061656952E-1
4.856457954E1,5.294518471E-1,-3.970507160E-2,-7.832589149E-1
4.856693276E1,5.154023767E-1,-3.466558084E-2,-7.553126216E-1
4.856928605E1,4.999784827E-1,-3.100049868E-2,-7.285880446E-1
4.857163933E1,4.808894992E-1,-2.367033064E-2,-7.006418109E-1
4.857399261E1,4.630222321E-1,-1.634016447E-2,-6.716265678E-1
4.857634589E1,4.450022280E-1,-6.719320081E-3,-6.412369013E-1
4.857869917E1,4.220954478E-1,9.009997360E-3,-6.073349118E-1
4.858105240E1,3.978142738E-1,2.962609194E-2,-5.758762360E-1
4.858340568E1,3.761292100E-1,5.008947477E-2,-5.457920432E-1
4.858575896E1,3.504736125E-1,7.421794534E-2,-5.082249045E-1
4.858811224E1,3.237490356E-1,1.018587798E-1,-4.769189954E-1
4.859046553E1,2.944283783E-1,1.259872466E-1,-4.407263100E-1
4.859281881E1,2.626643181E-1,1.524063945E-1,-4.045335948E-1
4.859517209E1,2.309002578E-1,1.754658818E-1,-3.658975065E-1
4.859752532E1,1.965401024E-1,1.994416267E-1,-3.272614181E-1
4.859987860E1,1.635543555E-1,2.188360244E-1,-2.898470163E-1
4.860223188E1,1.281252056E-1,2.392994165E-1,-2.536543310E-1
4.860458516E1,9.147437662E-2,2.573194206E-1,-2.163926363E-1
4.860693844E1,5.848862603E-2,2.742704153E-1,-1.814216375E-1
4.860929172E1,2.428117767E-2,2.899997234E-1,-1.476723254E-1
4.861164495E1,-7.330167107E-3,3.020639718E-1,-1.125486046E-1
4.861399823E1,-3.894151375E-2,3.081724346E-1,-7.879929990E-2
4.861635151E1,-6.933116168E-2,3.118375242E-1,-4.489727318E-2
4.861870480E1,-9.590301663E-2,3.095468581E-1,-9.773556143E-3
4.862105808E1,-1.212531775E-1,3.025220931E-1,2.657185495E-2
4.862341136E1,-1.441599578E-1,2.918322682E-1,6.306997687E-2
4.862576464E1,-1.632489264E-1,2.800734639E-1,9.956810623E-2
4.862811787E1,-1.861557066E-1,2.609844804E-1,1.421747059E-1
4.863047115E1,-2.089097649E-1,2.371614426E-1,1.823379099E-1
4.863282443E1,-2.292204350E-1,2.134911120E-1,2.237228155E-1
4.863517771E1,-2.495311052E-1,1.872246861E-1,2.628170252E-1
4.863753099E1,-2.686200738E-1,1.609582454E-1,3.042019308E-1
4.863988428E1,-2.864873707E-1,1.324011385E-1,3.420744538E-1
4.864223750E1,-3.042019308E-1,1.062874198E-1,3.797942698E-1
4.864459079E1,-3.194731176E-1,7.757759839E-2,4.164451063E-1
4.864694407E1,-3.335226178E-1,5.024218559E-2,4.506525695E-1
4.864929735E1,-3.486410677E-1,1.924168877E-2,4.848600030E-1
4.865165063E1,-3.602471650E-1,-9.468132630E-3,5.178457499E-1
4.865400391E1,-3.704788685E-1,-3.802524135E-2,5.496098399E-1
4.865635719E1,-3.781144619E-1,-6.429167092E-2,5.778614879E-1
4.865871042E1,-3.845283389E-1,-9.055810422E-2,6.035171151E-1
4.866106370E1,-3.898732662E-1,-1.143811494E-1,6.293253899E-1
4.866341698E1,-3.900259733E-1,-1.357607991E-1,6.526902914E-1
4.866577026E1,-3.926220834E-1,-1.548497826E-1,6.722373962E-1
4.866812354E1,-3.929274976E-1,-1.714953631E-1,6.908682585E-1
4.867047683E1,-3.904841244E-1,-1.893626451E-1,7.044596076E-1
4.867283006E1,-3.855973184E-1,-2.049392611E-1,7.168292403E-1
4.867518334E1,-3.807105422E-1,-2.179197669E-1,7.267554998E-1
4.867753662E1,-3.758237660E-1,-2.322746664E-1,7.330167294E-1
4.867988990E1,-3.720059693E-1,-2.443388999E-1,7.342383862E-1
4.868224318E1,-3.669664860E-1,-2.525853515E-1,7.380561829E-1
4.868459646E1,-3.620797098E-1,-2.634278834E-1,7.418739796E-1
4.868694974E1,-3.545968235E-1,-2.716743052E-1,7.456917763E-1
4.868930297E1,-3.497100472E-1,-2.741177082E-1,7.481352091E-1
4.869165625E1,-3.423798978E-1,-2.751866877E-1,7.543963790E-1
4.869400954E1,-3.362714052E-1,-2.751866877E-1,7.618792653E-1
4.869636282E1,-3.303156495E-1,-2.690782249E-1,7.728744745E-1
4.869871610E1,-3.243598938E-1,-2.605263591E-1,7.840224504E-1
4.870106938E1,-3.208475113E-1,-2.496838123E-1,7.950177193E-1
4.870342261E1,-3.174878657E-1,-2.339545041E-1,8.072346449E-1
4.870577589E1,-3.127537966E-1,-2.134911120E-1,8.157865405E-1
4.870812917E1,-3.118375242E-1,-1.905843467E-1,8.255600929E-1
4.871048245E1,-3.084778786E-1,-1.653869003E-1,8.328902125E-1
4.871283573E1,-3.074088693E-1,-1.354553849E-1,8.364025950E-1
4.871518901E1,-3.052709103E-1,-1.029277667E-1,8.411366940E-1
4.871754230E1,-3.031329513E-1,-6.933116168E-2,8.484668136E-1
4.871989553E1,-3.022166789E-1,-3.329117596E-2,8.495358229E-1
4.872224881E1,-3.025220931E-1,3.054236295E-4,8.493831158E-1
4.872460209E1,-3.014531136E-1,3.390202299E-2,8.516737819E-1
4.872695537E1,-3.005368412E-1,6.749862432E-2,8.553388715E-1
4.872930865E1,-2.983988822E-1,1.033858955E-1,8.576295376E-1
4.873166193E1,-2.961082160E-1,1.359135211E-1,8.586985469E-1
4.873401521E1,-2.903051674E-1,1.719534993E-1,8.623636365E-1
4.873636844E1,-2.867927849E-1,2.067717910E-1,8.648070097E-1
4.873872172E1,-2.809897363E-1,2.438807636E-1,8.683193922E-1
4.874107500E1,-2.762556672E-1,2.799207568E-1,8.707627654E-1
4.874342828E1,-2.716743052E-1,3.184041381E-1,8.730534315E-1
4.874578157E1,-2.683146596E-1,3.555130959E-1,8.767185211E-1
4.874813485E1,-2.673983872E-1,3.915531039E-1,8.802309036E-1
4.875048813E1,-2.640387416E-1,4.288147688E-1,8.886300325E-1
4.875284136E1,-2.631224692E-1,4.672981501E-1,8.910734653E-1
4.875519464E1,-2.634278834E-1,5.019637346E-1,8.958075047E-1
4.875754792E1,-2.625116110E-1,5.380037427E-1,9.005415440E-1
4.875990120E1,-2.628170252E-1,5.703786016E-1,9.040539265E-1
4.876225448E1,-2.605263591E-1,5.992411375E-1,9.064973593E-1
4.876460776E1,-2.620534599E-1,6.244385839E-1,9.075663090E-1
4.876696099E1,-2.585411072E-1,6.484143734E-1,9.100096822E-1
4.876931428E1,-2.548760176E-1,6.736118197E-1,9.061918855E-1
4.877166756E1,-2.499892414E-1,6.928535104E-1,9.037485123E-1
4.877402084E1,-2.489202619E-1,7.119424939E-1,8.988617659E-1
4.877637412E1,-2.464768738E-1,7.287407517E-1,8.950439692E-1
4.877872740E1,-2.452551723E-1,7.443174124E-1,8.889354467E-1
4.878108068E1,-2.440334857E-1,7.586722970E-1,8.852704167E-1
4.878343391E1,-2.452551723E-1,7.718055248E-1,8.802309036E-1
4.878578719E1,-2.440334857E-1,7.849387527E-1,8.716790676E-1
4.878814047E1,-2.438807636E-1,7.898254991E-1,8.667922616E-1
4.879049375E1,-2.463241518E-1,7.933378816E-1,8.593093753E-1
4.879284704E1,-2.475458533E-1,7.956285477E-1,8.532009125E-1
4.879520032E1,-2.473931462E-1,7.931851745E-1,8.470924497E-1
4.879755354E1,-2.509055138E-1,7.919634581E-1,8.385405540E-1
4.879990683E1,-2.519744933E-1,7.895200849E-1,8.298360109E-1
4.880226011E1,-2.530434728E-1,7.821899056E-1,8.200624585E-1
4.880461339E1,-2.565558553E-1,7.748597264E-1,8.090671897E-1
4.880696667E1,-2.600682080E-1,7.664605975E-1,7.992936373E-1
4.880931995E1,-2.622061968E-1,7.568397522E-1,7.882983685E-1
4.881167323E1,-2.657185495E-1,7.458444834E-1,7.734853625E-1
4.881402651E1,-2.690782249E-1,7.372926474E-1,7.588250041E-1
4.881637974E1,-2.712161839E-1,7.240067124E-1,7.453863621E-1
4.881873302E1,-2.757975459E-1,7.094991207E-1,7.307260633E-1
