"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.241741974E1,-6.747759581E-1,3.997808456E0,1.232662582E1
5.241975990E1,-6.406782866E-1,3.987638950E0,1.226501083E1
5.242212625E1,-6.203392744E-1,3.930809498E0,1.223210907E1
5.242447954E1,-5.886343718E-1,3.815355778E0,1.208495045E1
5.242683282E1,-5.509474277E-1,3.666402578E0,1.191386414E1
5.242918610E1,-5.551348329E-1,3.483351469E0,1.168953705E1
5.243153938E1,-5.880361795E-1,3.319443226E0,1.148375416E1
5.243389266E1,-6.831508875E-1,3.178266764E0,1.128156090E1
5.243624594E1,-7.375875711E-1,2.903092146E0,1.101954651E1
5.243859917E1,-7.208378315E-1,2.662613392E0,1.069531918E1
5.244095245E1,-7.387840152E-1,2.498705149E0,1.044646549E1
5.244330573E1,-7.686942816E-1,2.342573404E0,1.006361389E1
5.244565901E1,-8.691928387E-1,2.148156643E0,9.650852203E0
5.244799917E1,-9.415757060E-1,1.963310957E0,9.242876053E0
5.245036558E1,-1.109671474E0,1.815554142E0,8.886942863E0
5.245271886E1,-1.338186026E0,1.628913999E0,8.458029747E0
5.245505901E1,-1.537388563E0,1.409372568E0,7.990831375E0
5.245742542E1,-1.782054663E0,1.275972724E0,7.662416458E0
5.245977865E1,-1.972882271E0,1.104287624E0,7.272386074E0
5.246211886E1,-2.114656925E0,8.949156404E-1,6.806384087E0
5.246448521E1,-2.252842426E0,7.417750359E-1,6.354738712E0
5.246683849E1,-2.414956331E0,6.717849374E-1,6.098706722E0
5.246917865E1,-2.484946251E0,6.544370055E-1,5.746961594E0
5.247154506E1,-2.528615236E0,6.669993401E-1,5.530411243E0
5.247389834E1,-2.593221426E0,6.658028960E-1,5.423930645E0
5.247623849E1,-2.620738983E0,7.034898400E-1,5.322834015E0
5.247860490E1,-2.549552441E0,7.704889178E-1,5.256433010E0
5.248095818E1,-2.392224550E0,8.961120844E-1,5.133202553E0
5.248329834E1,-2.197807550E0,1.012163997E0,5.087141037E0
5.248566469E1,-1.947757602E0,1.115055323E0,5.075176716E0
5.248801797E1,-1.703689694E0,1.270588875E0,5.135595798E0
5.249037125E1,-1.369292736E0,1.308275819E0,5.236093998E0
5.249272454E1,-9.553344250E-1,1.399203062E0,5.399404526E0
5.249507782E1,-5.371887088E-1,1.461416483E0,5.601597786E0
5.249741797E1,-1.160518974E-1,1.524826288E0,5.871388435E0
5.249978438E1,3.385843933E-1,1.555334687E0,6.227919102E0
5.250213761E1,8.021938205E-1,1.561316729E0,6.561119556E0
5.250447782E1,1.237089276E0,1.544566989E0,6.965506554E0
5.250684417E1,1.715055585E0,1.536790371E0,7.299305439E0
5.250919745E1,2.206182480E0,1.581655741E0,7.679764271E0
5.251153761E1,2.684148788E0,1.574477315E0,8.089534760E0
5.251390401E1,3.169293642E0,1.658226132E0,8.489734650E0
5.251625730E1,3.632304668E0,1.707877159E0,8.884550095E0
5.251859745E1,4.039084435E0,1.652244091E0,9.255437851E0
5.252096386E1,4.360919476E0,1.604985833E0,9.629914284E0
5.252331709E1,4.649254322E0,1.567298889E0,1.001336479E1
5.252565730E1,4.857429981E0,1.537986755E0,1.035254669E1
5.252802365E1,5.009374142E0,1.502692580E0,1.068634605E1
5.253037693E1,5.075176716E0,1.524826288E0,1.097946644E1
5.253271709E1,5.082355499E0,1.511067510E0,1.115234852E1
5.253508349E1,4.962115765E0,1.429711580E0,1.129531956E1
5.253743678E1,4.724628448E0,1.246660590E0,1.145145130E1
5.253977693E1,4.402793884E0,9.816554785E-1,1.157767200E1
5.254214334E1,3.993022680E0,7.668996453E-1,1.156391335E1
5.254449657E1,3.513261795E0,6.035895348E-1,1.142393398E1
5.254684985E1,2.955734253E0,4.929214716E-1,1.137368393E1
5.254920313E1,2.389831543E0,4.480560422E-1,1.123131084E1
5.255155641E1,1.781456470E0,4.743770957E-1,1.098724365E1
5.255389657E1,1.182054400E0,5.676971674E-1,1.076231766E1
5.255626297E1,5.641079545E-1,6.747759581E-1,1.049312592E1
5.255861625E1,-4.486542568E-2,8.111668825E-1,1.021436119E1
5.256095641E1,-6.263213158E-1,9.577272534E-1,1.005165005E1
5.256332276E1,-1.188634634E0,1.103689432E0,9.798010826E0
5.256567605E1,-1.725823283E0,1.225723386E0,9.558728218E0
5.256801625E1,-2.193022013E0,1.339382529E0,9.339784622E0
5.257038261E1,-2.617748022E0,1.434497118E0,9.122037888E0
5.257273589E1,-2.980260611E0,1.473380566E0,8.967700958E0
5.257507604E1,-3.305086374E0,1.488335729E0,8.813961983E0
5.257744245E1,-3.550350666E0,1.504487276E0,8.714659691E0
5.257979573E1,-3.776472330E0,1.491924882E0,8.610571861E0
5.258213589E1,-3.917050600E0,1.447059512E0,8.556135178E0
5.258450224E1,-3.990629911E0,1.336391449E0,8.478966713E0
5.258685553E1,-4.050450325E0,1.239482164E0,8.445467949E0
5.258919573E1,-4.049852371E0,1.134796143E0,8.465208054E0
5.259156209E1,-4.039084435E0,9.726824164E-1,8.476573944E0
5.259391537E1,-3.985844374E0,8.297112584E-1,8.507082939E0
5.259626865E1,-3.932005882E0,6.669993401E-1,8.494520187E0
5.259862193E1,-3.883551121E0,5.479564071E-1,8.510671616E0
5.260097521E1,-3.811168194E0,4.199403822E-1,8.522037506E0
5.260332849E1,-3.739981890E0,3.206382394E-1,8.566903114E0
5.260568172E1,-3.668795347E0,2.356930375E-1,8.611768723E0
5.260803500E1,-3.568894863E0,1.651047617E-1,8.656634331E0
5.261038829E1,-3.474976778E0,1.088734269E-1,8.721240044E0
5.261274157E1,-3.360719442E0,8.135596663E-2,8.770891190E0
5.261509485E1,-3.243471146E0,8.315058798E-2,8.825327873E0
5.261744813E1,-3.101696253E0,6.580262631E-2,8.885149002E0
5.261980141E1,-2.955136061E0,8.135596663E-2,8.896514893E0
5.262215469E1,-2.808575630E0,7.836493850E-2,8.922835350E0
5.262450792E1,-2.647658348E0,6.520441920E-2,8.920442581E0
5.262686120E1,-2.472982168E0,7.238288224E-2,8.951549530E0
5.262921448E1,-2.297708035E0,5.982056633E-2,8.992825508E0
5.263156776E1,-2.145763636E0,6.580262631E-2,8.975478172E0
5.263392104E1,-1.984846354E0,8.195417374E-2,8.987442017E0
5.263627433E1,-1.824527264E0,8.853443712E-2,9.023334503E0
5.263862761E1,-1.706680775E0,9.930214286E-2,9.063413620E0
5.264098089E1,-1.584048629E0,1.148554832E-1,9.089137077E0
5.264333417E1,-1.460818172E0,1.399801224E-1,9.080761909E0
5.264568740E1,-1.343569875E0,2.033899277E-1,9.120243073E0
5.264804068E1,-1.192223907E0,2.572284341E-1,9.107681274E0
5.265039396E1,-1.078564763E0,3.206382394E-1,9.080163956E0
5.265274724E1,-9.403793216E-1,3.451646566E-1,9.019744873E0
5.265510052E1,-8.309076428E-1,4.127618968E-1,8.968298912E0
5.265745381E1,-7.124629617E-1,4.857429862E-1,8.912068367E0
5.265980709E1,-5.748756528E-1,5.246263742E-1,8.865407944E0
5.266216037E1,-4.791627228E-1,5.395814776E-1,8.794819832E0
5.266451365E1,-3.786641955E-1,5.880361795E-1,8.714659691E0
5.266686693E1,-3.158525825E-1,5.784648657E-1,8.629117012E0
5.266922016E1,-2.620140910E-1,5.736792088E-1,8.529216766E0
5.267157344E1,-1.938186288E-1,5.353940725E-1,8.449056625E0
5.267392672E1,-2.009970993E-1,4.677968323E-1,8.324629784E0
5.267628000E1,-1.692921966E-1,4.145565331E-1,8.185846329E0
5.267863329E1,-1.674975902E-1,3.661018610E-1,8.076375008E0
5.268098657E1,-2.021935135E-1,3.170489967E-1,7.908278942E0
5.268333985E1,-2.374876440E-1,2.632105052E-1,7.773682594E0
5.268569313E1,-2.955136001E-1,1.992024779E-1,7.586444378E0
5.268804636E1,-3.870390654E-1,1.639083475E-1,7.432106972E0
5.269039964E1,-4.660021961E-1,1.531406492E-1,7.310671329E0
5.269275292E1,-5.395814776E-1,1.752742529E-1,7.185048103E0
5.269510620E1,-6.472585201E-1,2.021935135E-1,7.077371120E0
5.269745948E1,-7.555337548E-1,2.344966233E-1,7.003193855E0
5.269981276E1,-8.638089895E-1,2.476571500E-1,6.943971157E0
5.270216605E1,-1.000798106E0,2.793620527E-1,6.908677101E0
5.270451933E1,-1.138385415E0,3.254238665E-1,6.887141705E0
5.270687261E1,-1.265803218E0,3.433700502E-1,6.812964439E0
5.270922589E1,-1.378265858E0,3.936193287E-1,6.690930367E0
5.271157912E1,-1.504487276E0,3.822534084E-1,6.588637352E0
5.271393240E1,-1.616351724E0,3.852444589E-1,6.467201233E0
5.271628568E1,-1.723430514E0,4.217349887E-1,6.330810547E0
5.271863896E1,-1.807777524E0,5.012963414E-1,6.204588890E0
5.272099224E1,-1.905883193E0,5.330012441E-1,6.097510338E0
5.272334553E1,-1.998605132E0,4.887340367E-1,5.995815277E0
5.272569881E1,-2.092523336E0,4.827519655E-1,5.950351715E0
5.272805209E1,-2.205584288E0,4.432703853E-1,5.953940868E0
5.273040532E1,-2.306680918E0,4.713860750E-1,5.982056618E0
5.273275860E1,-2.425125837E0,4.606183469E-1,6.013761520E0
5.273511188E1,-2.511267424E0,5.270192027E-1,6.016752720E0
5.273746516E1,-2.619542599E0,5.730810165E-1,5.923432350E0
5.273981844E1,-2.688336134E0,5.335994363E-1,5.821737289E0
5.274217172E1,-2.771486759E0,5.413761139E-1,5.662016392E0
5.274452500E1,-2.848655462E0,5.156532526E-1,5.493322372E0
5.274687828E1,-2.945564747E0,5.419743061E-1,5.280959606E0
5.274923157E1,-3.003590584E0,6.167500615E-1,5.025525570E0
5.275158480E1,-3.119044304E0,5.760720372E-1,4.865804672E0
5.275393808E1,-3.201596737E0,6.077769399E-1,4.662415028E0
5.275629136E1,-3.252444267E0,7.734799385E-1,4.487739086E0
5.275864464E1,-3.358924866E0,7.573283911E-1,4.342374802E0
5.276099792E1,-3.471387386E0,7.549355626E-1,4.206582069E0
5.276335120E1,-3.555136204E0,8.303094506E-1,4.066003799E0
5.276570448E1,-3.675973892E0,8.237292171E-1,3.915256023E0
5.276805776E1,-3.782454491E0,9.122636318E-1,3.696911097E0
5.277041104E1,-3.909872293E0,8.039883971E-1,3.441477060E0
5.277276433E1,-4.035495281E0,8.356932998E-1,3.290729284E0
5.277511756E1,-4.222135544E0,7.411768436E-1,3.140579700E0
5.277747084E1,-4.391427994E0,7.633104324E-1,3.046661377E0
5.277982412E1,-4.562514782E0,8.428717852E-1,3.014956474E0
5.278217740E1,-4.780261517E0,7.734799385E-1,3.031108141E0
5.278453068E1,-4.928616524E0,8.446664214E-1,3.071786165E0
5.278688396E1,-5.105685234E0,8.961120844E-1,3.159722328E0
5.278923724E1,-5.278566837E0,9.810572863E-1,3.247658491E0
5.279159053E1,-5.458028316E0,1.114457130E0,3.416950703E0
5.279394375E1,-5.630311489E0,1.189232826E0,3.485744476E0
5.279629704E1,-5.799005508E0,1.312463164E0,3.544966698E0
5.279865032E1,-5.933601856E0,1.378265858E0,3.623929977E0
5.280100360E1,-6.125027657E0,1.500898004E0,3.653840065E0
5.280335688E1,-6.259624004E0,1.662413478E0,3.669991732E0
5.280571016E1,-6.401398659E0,1.661217093E0,3.648456335E0
5.280806344E1,-6.572485447E0,1.678565025E0,3.660420418E0
5.281041672E1,-6.710670948E0,1.758724689E0,3.667598963E0
5.281277000E1,-6.845865726E0,1.810170293E0,3.747160196E0
5.281512329E1,-6.970890522E0,1.919641972E0,3.787838221E0
5.281747651E1,-7.076174736E0,2.009970903E0,3.814159393E0
5.281982980E1,-7.164111137E0,2.100300074E0,3.903291941E0
5.282218308E1,-7.246065140E0,2.181057930E0,3.949353695E0
5.282453636E1,-7.332805157E0,2.252244234E0,4.000799656E0
5.282688964E1,-7.390830994E0,2.280359983E0,4.047459602E0
5.282924292E1,-7.486543655E0,2.303689957E0,4.079762459E0
5.283159620E1,-7.574480057E0,2.365903378E0,4.221537113E0
5.283394948E1,-7.661220074E0,2.389831543E0,4.311268330E0
5.283630271E1,-7.720442295E0,2.465803623E0,4.410570145E0
5.283865599E1,-7.779066563E0,2.561516523E0,4.432703972E0
5.284100928E1,-7.794619560E0,2.718844652E0,4.441078663E0
5.284336256E1,-7.824530125E0,2.842673302E0,4.454239368E0
5.284571584E1,-7.822735310E0,3.087339401E0,4.457230568E0
5.284806912E1,-7.814360619E0,3.206980467E0,4.456632137E0
5.285042240E1,-7.852645874E0,3.287738323E0,4.421936035E0
5.285277568E1,-7.972286701E0,3.315255880E0,4.463212490E0
5.285512896E1,-8.087740898E0,3.376272678E0,4.503890514E0
5.285748219E1,-8.220541954E0,3.385245800E0,4.530809879E0
5.285983547E1,-8.285746574E0,3.407379389E0,4.433900356E0
5.286218875E1,-8.361120224E0,3.544966698E0,4.307080746E0
5.286454204E1,-8.455039024E0,3.648456335E0,4.189832687E0
5.286689532E1,-8.510671616E0,3.709473372E0,4.083351612E0
5.286924860E1,-8.628518105E0,3.769891977E0,3.994817495E0
5.287160188E1,-8.751749039E0,3.830310822E0,3.963710785E0
5.287395516E1,-8.898907661E0,3.848257065E0,3.970889091E0
5.287630844E1,-9.047262192E0,3.890131474E0,3.997210264E0
5.287866172E1,-9.200403214E0,4.003192425E0,4.013361931E0
5.288101495E1,-9.357132912E0,4.106681824E0,3.991228104E0
5.288336823E1,-9.481559753E0,4.244867325E0,3.969094515E0
5.288572151E1,-9.662816048E0,4.476373196E0,3.893122435E0
5.288807480E1,-9.828518867E0,4.651049137E0,3.745365620E0
5.289042808E1,-1.002772141E1,4.868197441E0,3.615555048E0
5.289278136E1,-1.022692394E1,5.190032482E0,3.418745279E0
5.289513464E1,-1.040638542E1,5.488536835E0,3.178864956E0
5.289748792E1,-1.060618591E1,5.848656654E0,2.976671457E0
5.289982808E1,-1.077787113E1,6.237490654E0,2.789433002E0
5.290219443E1,-1.095075321E1,6.671189308E0,2.682952404E0
5.290454771E1,-1.109192944E1,7.194619656E0,2.547159672E0
5.290688787E1,-1.119003487E1,7.637889862E0,2.480160713E0
5.290925428E1,-1.128514957E1,8.110472679E0,2.456232548E0
5.291160756E1,-1.133300591E1,8.602197647E0,2.452044964E0
5.291394771E1,-1.136411285E1,9.008378983E0,2.386242390E0
5.291631412E1,-1.134915733E1,9.404989243E0,2.349751949E0
5.291866740E1,-1.129472065E1,9.748957634E0,2.295315027E0
5.292100756E1,-1.122891808E1,1.007916737E1,2.159522533E0
5.292337391E1,-1.117986584E1,1.038066292E1,2.148754835E0
5.292572719E1,-1.114038372E1,1.063011456E1,2.200200319E0
5.292806735E1,-1.110209846E1,1.088435173E1,2.285145521E0
5.293043375E1,-1.107697392E1,1.109551907E1,2.365305185E0
5.293278704E1,-1.107577801E1,1.125882912E1,2.479562521E0
5.293512719E1,-1.103151035E1,1.131805134E1,2.648256540E0
5.293749360E1,-1.095852947E1,1.128156090E1,2.860619545E0
5.293984688E1,-1.087478065E1,1.112124157E1,3.049652576E0
5.294220016E1,-1.080538845E1,1.088375378E1,3.311666489E0
5.294455344E1,-1.067378330E1,1.066181946E1,3.530609846E0
5.294690667E1,-1.058524895E1,1.037288570E1,3.793820381E0
5.294925995E1,-1.045304585E1,1.010309505E1,4.018147469E0
5.295161323E1,-1.034895802E1,9.861420631E0,4.179663181E0
5.295396651E1,-1.022512913E1,9.656833649E0,4.264608383E0
5.295631980E1,-1.011027431E1,9.467203140E0,4.353740692E0
5.295867308E1,-9.972686768E0,9.387641907E0,4.408775806E0
5.296102636E1,-9.860223770E0,9.393623352E0,4.458426952E0
5.296337964E1,-9.772287369E0,9.490532875E0,4.526023865E0
5.296573292E1,-9.675378799E0,9.726225853E0,4.554738045E0
5.296808615E1,-9.600004196E0,1.008634567E1,4.658825874E0
5.297043943E1,-9.525827408E0,1.051286602E1,4.771886349E0
5.297279271E1,-9.437891006E0,1.097886848E1,4.914259434E0
5.297514599E1,-9.340981483E0,1.137787151E1,5.094917774E0
5.297748615E1,-9.258428574E0,1.178644657E1,5.323431969E0
5.297985256E1,-9.196215630E0,1.218544960E1,5.599205017E0
5.298220584E1,-9.119047165E0,1.255155087E1,5.876173973E0
5.298454599E1,-9.079565048E0,1.291167068E1,6.133402824E0
5.298691240E1,-9.048459053E0,1.323888969E1,6.366703033E0
5.298926563E1,-8.988637924E0,1.359960747E1,6.585047722E0
5.299160584E1,-8.913862228E0,1.386880016E1,6.756732941E0
5.299397219E1,-8.838488579E0,1.413859081E1,6.929016113E0
5.299632547E1,-8.753543854E0,1.434616852E1,7.116254330E0
5.299866563E1,-8.621339798E0,1.452563000E1,7.313064098E0
5.300103204E1,-8.507082939E0,1.454776382E1,7.578667641E0
5.300338532E1,-8.353941917E0,1.450708580E1,7.801798344E0
5.300572547E1,-8.190631866E0,1.440539074E1,8.020741463E0
5.300809188E1,-8.050053596E0,1.423011589E1,8.240283012E0
5.301044516E1,-7.956733704E0,1.406979752E1,8.415556908E0
5.301278532E1,-7.833503246E0,1.392383480E1,8.562117577E0
5.301515167E1,-7.734799385E0,1.380598831E1,8.674580574E0
5.301750495E1,-7.654639721E0,1.376411438E1,8.752944946E0
5.301985823E1,-7.580461979E0,1.377488136E1,8.830712318E0
5.302221151E1,-7.492526054E0,1.381974697E1,8.946763992E0
5.302456480E1,-7.423732281E0,1.386401463E1,9.067003250E0
5.302691808E1,-7.368697166E0,1.391246891E1,9.144171715E0
5.302927136E1,-7.295117855E0,1.388554955E1,9.289535522E0
5.303162459E1,-7.244270325E0,1.385324669E1,9.396614075E0
5.303397792E1,-7.168896675E0,1.377787304E1,9.460622787E0
5.303633115E1,-7.111468792E0,1.367378521E1,9.505488396E0
5.303868443E1,-7.049255371E0,1.355952740E1,9.545567513E0
5.304103771E1,-7.010372162E0,1.344527054E1,9.551549911E0
5.304339099E1,-7.013961315E0,1.337348557E1,9.542576790E0
5.304574428E1,-6.994818687E0,1.331665611E1,9.547960281E0
5.304809756E1,-7.042077065E0,1.329691505E1,9.552147865E0
5.305045084E1,-7.079763889E0,1.332024574E1,9.532406807E0
5.305280412E1,-7.107879639E0,1.333460236E1,9.517452240E0
5.305515740E1,-7.155735970E0,1.334836102E1,9.525827408E0
5.305751068E1,-7.207779884E0,1.333819199E1,9.520442963E0
5.305986391E1,-7.274778843E0,1.333280754E1,9.562915802E0
5.306221719E1,-7.336394310E0,1.332802200E1,9.581459999E0
5.306457047E1,-7.421937466E0,1.330349541E1,9.599406242E0
5.306692375E1,-7.496713161E0,1.323589802E1,9.598808289E0
5.306927704E1,-7.609774113E0,1.318146133E1,9.559326172E0
5.307163032E1,-7.698906898E0,1.309412384E1,9.573084831E0
5.307398360E1,-7.792226791E0,1.302174091E1,9.543174744E0
5.307633688E1,-7.867002487E0,1.293500137E1,9.533005714E0
5.307869016E1,-7.941778183E0,1.281416321E1,9.499505997E0
5.308104339E1,-8.011170387E0,1.266999626E1,9.475577354E0
5.308339667E1,-8.081160545E0,1.255454254E1,9.485149384E0
5.308574995E1,-8.141578674E0,1.245404339E1,9.474979401E0
5.308810323E1,-8.230113029E0,1.237149143E1,9.455238342E0
5.309045651E1,-8.285746574E0,1.228475189E1,9.407382011E0
5.309280980E1,-8.344968796E0,1.217827129E1,9.334401131E0
5.309516308E1,-8.356334686E0,1.204905796E1,9.244071960E0
5.309751636E1,-8.358129501E0,1.191386414E1,9.144769669E0
5.309986964E1,-8.369495392E0,1.179841042E1,9.049057007E0
5.310222287E1,-8.385646820E0,1.165902805E1,8.944371223E0
5.310457615E1,-8.396414757E0,1.148136139E1,8.845068932E0
5.310692943E1,-8.384450912E0,1.134257793E1,8.774480820E0
5.310928271E1,-8.381459236E0,1.117508030E1,8.708079338E0
5.311163599E1,-8.340781212E0,1.101715374E1,8.647661209E0
5.311398928E1,-8.328219414E0,1.082034397E1,8.558527946E0
5.311634256E1,-8.244470596E0,1.068156052E1,8.464610100E0
5.311869584E1,-8.193622589E0,1.053320503E1,8.337192535E0
5.312104912E1,-8.108677864E0,1.038963604E1,8.166105270E0
5.312340235E1,-8.039285660E0,1.025563812E1,8.048258781E0
5.312575563E1,-7.931010723E0,1.011745262E1,7.897511005E0
5.312810891E1,-7.818548203E0,9.993623734E0,7.770093441E0
5.313046219E1,-7.706085205E0,9.897911072E0,7.624131203E0
5.313281547E1,-7.599006653E0,9.798010826E0,7.511070251E0
5.313516875E1,-7.467999458E0,9.731011391E0,7.374679565E0
5.313752204E1,-7.323233604E0,9.640682220E0,7.247859955E0
5.313987532E1,-7.164709091E0,9.589237213E0,7.164111137E0
5.314222860E1,-7.033702374E0,9.470193863E0,7.041478634E0
5.314458188E1,-6.884748936E0,9.394820213E0,6.943971157E0
5.314693511E1,-6.720840454E0,9.314660072E0,6.879364967E0
5.314928839E1,-6.543173313E0,9.234500885E0,6.791429043E0
5.315164167E1,-6.366703033E0,9.168698311E0,6.736992359E0
5.315399495E1,-6.194419384E0,9.126823425E0,6.672984123E0
5.315634823E1,-6.013761520E0,9.090332985E0,6.651448727E0
5.315870151E1,-5.818746567E0,9.044271469E0,6.621538639E0
5.316105480E1,-5.651248932E0,8.959924698E0,6.600601196E0
5.316340808E1,-5.422136307E0,8.870791435E0,6.561119556E0
5.316576136E1,-5.207380295E0,8.763114929E0,6.546164513E0
5.316810151E1,-4.993222713E0,8.611768723E0,6.574280262E0
5.317046787E1,-4.778466702E0,8.461020470E0,6.578467846E0
5.317282115E1,-4.548755646E0,8.276773453E0,6.564110756E0
5.317516131E1,-4.328616142E0,8.097311974E0,6.577869415E0
5.317752771E1,-4.127619267E0,7.922037601E0,6.582056999E0
5.317988099E1,-3.927220106E0,7.737790108E0,6.600601196E0
5.318222115E1,-3.717249870E0,7.577471256E0,6.609574318E0
5.318458756E1,-3.521636724E0,7.421339512E0,6.618547440E0
5.318694084E1,-3.324228764E0,7.241279602E0,6.598806858E0
5.318928099E1,-3.142374277E0,7.085147858E0,6.564110756E0
5.319164735E1,-2.964108944E0,6.942774773E0,6.500700951E0
5.319400063E1,-2.791825771E0,6.810571671E0,6.466004848E0
5.319634079E1,-2.642872572E0,6.701697826E0,6.415755749E0
5.319870719E1,-2.489133835E0,6.616752625E0,6.337390900E0
5.320106047E1,-2.325823545E0,6.522236347E0,6.244668961E0
5.320340063E1,-2.190629244E0,6.455835342E0,6.160321712E0
5.320576704E1,-2.056032896E0,6.384648800E0,6.086144447E0
5.320812032E1,-1.898106575E0,6.376274109E0,6.002395630E0
5.321047360E1,-1.764108539E0,6.367300987E0,5.931807518E0
5.321282683E1,-1.658824325E0,6.382256031E0,5.851647854E0
5.321518011E1,-1.553540111E0,6.431309223E0,5.771488190E0
5.321753339E1,-1.467398524E0,6.455237389E0,5.700301647E0
5.321988667E1,-1.406381488E0,6.541976929E0,5.672185898E0
5.322223995E1,-1.363908887E0,6.628118515E0,5.633901119E0
5.322459323E1,-1.311864972E0,6.723831654E0,5.581258774E0
5.322694651E1,-1.246660590E0,6.843472958E0,5.547759533E0
5.322929980E1,-1.219143152E0,6.958926678E0,5.547161102E0
5.323165308E1,-1.161715388E0,7.035496712E0,5.461019516E0
5.323400631E1,-1.085145116E0,7.088139057E0,5.404190063E0
5.323635959E1,-1.037288666E0,7.135995388E0,5.341976643E0
5.323871287E1,-1.013360381E0,7.155138016E0,5.309075356E0
5.324106615E1,-1.012762189E0,7.159923553E0,5.299503803E0
5.324341943E1,-1.084546804E0,7.211967468E0,5.278566837E0
5.324577271E1,-1.161117196E0,7.229913712E0,5.277370453E0
5.324812599E1,-1.256231904E0,7.272386074E0,5.275575638E0
5.325047928E1,-1.378864050E0,7.256833076E0,5.274379253E0
5.325283256E1,-1.482951880E0,7.198208809E0,5.287539959E0
5.325518578E1,-1.581655741E0,7.130611420E0,5.276772022E0
5.325753907E1,-1.694118381E0,7.004988194E0,5.280959606E0
5.325989235E1,-1.862812400E0,6.869793892E0,5.255236626E0
5.326224563E1,-2.103889227E0,6.747759819E0,5.300700188E0
5.326459891E1,-2.412563324E0,6.626324177E0,5.378467083E0
5.326695219E1,-2.749353170E0,6.508477688E0,5.489733219E0
5.326930547E1,-3.086143017E0,6.390631199E0,5.591428280E0
5.327165875E1,-3.384647608E0,6.259624004E0,5.664409637E0
5.327399891E1,-3.644268990E0,6.089733601E0,5.671587944E0
5.327636526E1,-3.817748547E0,5.953940868E0,5.641079426E0
5.327871855E1,-3.999603033E0,5.784648895E0,5.587240696E0
5.328105875E1,-4.128815651E0,5.610570908E0,5.452046394E0
5.328342511E1,-4.239483356E0,5.508277893E0,5.331807137E0
5.328577839E1,-4.317848682E0,5.420939922E0,5.239683151E0
5.328813167E1,-4.370490551E0,5.333003521E0,5.033302307E0
5.329048495E1,-4.386641979E0,5.255236626E0,4.933402061E0
5.329283823E1,-4.403990269E0,5.182853699E0,4.861617565E0
5.329519151E1,-4.369294167E0,5.144568920E0,4.780261517E0
5.329754474E1,-4.284348965E0,5.136193752E0,4.814957142E0
5.329989803E1,-4.143172264E0,5.142774105E0,4.884947300E0
5.330225131E1,-3.965505362E0,5.093122959E0,5.045864582E0
5.330460459E1,-3.765106440E0,5.091328144E0,5.274379253E0
5.330695787E1,-3.527020693E0,5.023731232E0,5.556134224E0
5.330931115E1,-3.266202927E0,5.027918816E0,5.871986866E0
5.331166443E1,-3.010170937E0,4.989633560E0,6.178267956E0
5.331401771E1,-2.777468920E0,4.941178799E0,6.465406895E0
5.331637099E1,-2.577668190E0,4.872983456E0,6.775277138E0
5.331872428E1,-2.401197433E0,4.790431023E0,7.032505512E0
5.332107750E1,-2.236092806E0,4.645066738E0,7.233502865E0
5.332341771E1,-2.091326952E0,4.523033142E0,7.427919865E0
5.332578407E1,-1.964507341E0,4.415356159E0,7.574480057E0
5.332813735E1,-1.792822361E0,4.269393921E0,7.611568928E0
5.333049063E1,-1.626521230E0,4.136591911E0,7.663014412E0
5.333284391E1,-1.422533035E0,4.062414646E0,7.685746193E0
5.333519719E1,-1.284347534E0,3.958326817E0,7.707880020E0
5.333755047E1,-1.179063320E0,3.873381615E0,7.700103283E0
5.333990375E1,-1.134796143E0,3.778266907E0,7.691728592E0
5.334225698E1,-1.147358418E0,3.720839262E0,7.649255753E0
5.334461026E1,-1.194616675E0,3.677170277E0,7.619943619E0
5.334696354E1,-1.332203984E0,3.623331785E0,7.676175117E0
5.334931683E1,-1.441077471E0,3.588635683E0,7.683951855E0
5.335167011E1,-1.549950838E0,3.564109325E0,7.697112083E0
5.335402339E1,-1.640279889E0,3.515654564E0,7.734799385E0
5.335637667E1,-1.734198213E0,3.480958700E0,7.728816986E0
5.335872995E1,-1.724028707E0,3.452244759E0,7.671389580E0
5.336108323E1,-1.742573142E0,3.413959742E0,7.671389580E0
5.336343651E1,-1.760519266E0,3.389433384E0,7.637889862E0
5.336578974E1,-1.751546144E0,3.480360508E0,7.608577728E0
5.336814302E1,-1.743171334E0,3.552145243E0,7.627122402E0
5.337049631E1,-1.724028707E0,3.600001574E0,7.593622684E0
5.337284959E1,-1.706082582E0,3.686143398E0,7.588238716E0
5.337520287E1,-1.683350682E0,3.753142357E0,7.607381344E0
5.337755615E1,-1.670190215E0,3.796811342E0,7.650452137E0
5.337990943E1,-1.629512191E0,3.864408493E0,7.737192154E0
5.338226271E1,-1.621735573E0,3.903291941E0,7.823333740E0
5.338461594E1,-1.613360643E0,3.870390654E0,7.909475327E0
5.338696928E1,-1.619342685E0,3.837489367E0,8.010572433E0
5.338932250E1,-1.639083505E0,3.766302824E0,8.116454124E0
5.339167579E1,-1.649253011E0,3.661616802E0,8.222336769E0
5.339402907E1,-1.678565025E0,3.543172121E0,8.347960472E0
5.339638235E1,-1.707278967E0,3.433102369E0,8.429914474E0
5.339873563E1,-1.672582984E0,3.311068296E0,8.723632812E0
5.340108891E1,-1.548156261E0,3.242274761E0,8.999405861E0
