"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.051285653E1,-1.330018520E0,2.303459167E0,1.391105652E0
2.053168252E1,-1.248962879E0,1.492948532E0,8.547801971E-1
2.055050856E1,-1.176014900E0,2.061328888E-1,2.179358006E-1
2.056933460E1,-1.436960220E0,-1.468601227E-1,-5.801887512E-1
2.058816059E1,-1.471049070E0,-1.321678162E-1,-8.591475487E-1
2.060698664E1,-1.207155228E0,1.457424164E-1,-1.220985413E0
2.062581263E1,-7.635947466E-1,7.385587692E-1,-1.254288554E0
2.064463867E1,-3.716914654E-1,7.671604156E-1,-1.500927567E0
2.066346471E1,-2.359992266E-1,1.692552567E-1,-1.615010500E0
2.068229070E1,-1.938796043E-2,-3.403997421E-1,-1.813839674E0
2.070111674E1,7.294321060E-2,-6.827974319E-1,-2.217856407E0
2.071994273E1,2.260791063E-1,-5.703029633E-1,-2.349905014E0
2.073876877E1,6.654136181E-1,-3.922462463E-1,-2.199437380E0
2.075759476E1,1.208415985E0,-1.644954681E-1,-1.811059237E0
2.077642080E1,1.780036569E0,-3.616333008E-1,-1.725833058E0
2.079524684E1,2.076575994E0,-7.248678207E-1,-1.750335217E0
2.081407283E1,1.958395243E0,-1.255490780E0,-1.795416117E0
2.083289888E1,1.444574118E0,-1.439198494E0,-1.787248731E0
2.085172486E1,7.722204924E-1,-1.092549801E0,-1.360697985E0
2.087055091E1,3.965046406E-1,-4.742355347E-1,-9.529330730E-1
2.088937695E1,2.050745487E-1,5.234432220E-1,-6.530292034E-1
2.090820294E1,1.657891273E-1,1.494678497E0,-3.255519867E-1
2.092702898E1,-4.156208038E-2,2.064830780E0,1.095559597E-1
2.094585497E1,-3.115341663E-1,2.154840469E0,6.860923767E-1
2.096468101E1,-4.718565941E-1,1.646236420E0,6.587965488E-1
2.098350700E1,-4.994409084E-1,2.491216660E-1,2.197263241E-1
2.100233304E1,-2.547099590E-1,-1.190875053E0,-1.339912415E-3
2.102115908E1,3.647856712E-1,-1.953936100E0,-9.692311287E-2
2.103998507E1,7.864019871E-1,-1.669832706E0,1.207036972E-1
2.105881111E1,9.800294638E-1,-8.012294769E-1,8.148026466E-2
2.107763716E1,1.012198448E0,2.825508118E-1,2.109334469E-1
2.109646315E1,9.859900475E-1,1.272116661E0,3.472881317E-1
2.111528919E1,4.747133255E-1,2.144515038E0,2.949101925E-1
2.113411523E1,-1.417071819E-1,2.092986107E0,1.964757442E-1
2.115294122E1,-8.222560883E-1,1.429015160E0,1.200249195E-1
2.117176726E1,-1.327520847E0,6.941423416E-1,5.723738670E-2
2.119059325E1,-1.274661064E0,-2.097406387E-1,2.491729259E-1
2.120941929E1,-6.155538559E-1,-7.167158127E-1,6.817460060E-1
2.122824533E1,2.707011700E-1,-6.246819496E-1,9.945573807E-1
2.124707132E1,8.212606907E-1,-5.900912285E-1,9.890830517E-1
2.126589736E1,7.745323181E-1,-5.209794044E-1,7.469522953E-1
2.128472341E1,5.297191143E-1,-2.143878937E-1,5.023310184E-1
2.130354940E1,3.300714493E-1,1.155633926E-1,2.998425961E-1
2.132237544E1,1.641755104E-1,1.006059647E-1,1.316437721E-1
2.134120143E1,1.033205986E-1,4.949378967E-2,8.176589012E-2
2.136002747E1,7.313394547E-2,-1.402654648E-1,2.320258617E-1
2.137885351E1,-4.099369049E-3,-3.274049759E-1,5.893216133E-1
2.139767950E1,3.612613678E-2,-3.217911720E-1,6.724183559E-1
2.141650554E1,1.179084778E-1,-1.772632599E-1,3.816680908E-1
2.143533158E1,2.685847282E-1,-1.094818115E-3,2.722408772E-1
2.145415757E1,5.774817467E-1,4.843902588E-1,6.916689873E-2
2.147298361E1,9.107620716E-1,8.891429901E-1,1.087937355E-1
2.149180966E1,1.103994846E0,1.432999611E0,5.689692497E-2
2.151063565E1,1.137419939E0,1.859341621E0,-9.328842163E-3
2.152946169E1,1.053831339E0,2.221609116E0,-5.108017921E-1
2.154828773E1,9.226455688E-1,2.102469444E0,-9.040982723E-1
2.156711372E1,9.854731560E-1,1.629256248E0,-9.341539145E-1
2.158593976E1,1.255357504E0,1.100723267E0,-7.634723186E-1
2.160476580E1,1.598136187E0,7.552890778E-1,-4.995257854E-1
2.162359179E1,1.781038523E0,6.510429382E-1,-5.519297123E-1
2.164241783E1,1.670329571E0,7.642583847E-1,-6.602132320E-1
2.166124388E1,1.261766672E0,9.557266235E-1,-7.507777214E-1
2.168006986E1,9.039735794E-1,9.919986725E-1,-9.973574877E-1
2.169889591E1,8.727834225E-1,8.530864716E-1,-1.297703981E0
2.171772195E1,1.231833220E0,5.824050903E-1,-1.836000800E0
2.173654794E1,1.652606964E0,5.104284286E-1,-2.201255798E0
2.175537398E1,1.912394285E0,7.943649292E-1,-2.347131729E0
2.177420002E1,2.102607727E0,1.061743736E0,-2.665660381E0
2.179302601E1,2.316380024E0,1.293622971E0,-2.762644529E0
2.181185205E1,2.616485596E0,1.318332672E0,-2.597851753E0
2.183067809E1,2.805585146E0,1.178036690E0,-2.453958988E0
2.184950408E1,2.663777828E0,1.272852898E0,-2.188987732E0
2.186833012E1,2.364065886E0,1.200322151E0,-1.984267950E0
2.188715617E1,2.036806822E0,1.082881927E0,-1.925341010E0
2.190598221E1,1.686213732E0,9.753475189E-1,-1.841305256E0
2.192480820E1,1.329976320E0,8.026895523E-1,-1.719565630E0
2.194363424E1,1.117785215E0,7.607116699E-1,-1.782790422E0
2.196246028E1,3.480713367E-1,9.197721481E-1,-2.222991943E0
2.198128627E1,-4.008159637E-1,3.777761459E-1,-2.981047630E0
2.200011231E1,-1.815032959E-1,1.615324020E-1,-2.728358507E0
2.201893835E1,8.398549557E-1,1.027548790E0,-1.671719313E0
2.203776440E1,2.667245865E0,1.404027939E0,-7.520484924E-1
2.205659038E1,4.191699505E0,2.550636292E0,-4.512906075E-2
2.207541643E1,4.116108418E0,2.921276093E0,2.264230251E-1
2.209424247E1,2.118968487E0,3.073133469E0,4.160034657E-2
2.211306846E1,5.753917694E-1,1.960770607E0,-2.745997906E-2
2.213189450E1,2.737011909E-1,1.220263481E0,3.720241785E-1
2.215072054E1,6.898975372E-1,4.637746811E-1,9.271481037E-1
2.216954658E1,1.714150071E0,-8.770942688E-2,1.330032825E0
2.218837257E1,2.411226749E0,-8.998680115E-2,1.474083185E0
2.220719861E1,1.691644430E0,3.281774521E-1,1.618811011E0
2.222602466E1,-1.919081211E-1,1.251782417E0,1.275917292E0
2.224485070E1,-1.762902260E0,8.776111603E-1,9.931828380E-1
2.226367669E1,-2.207072496E0,-7.057189941E-5,1.381258965E0
2.228250273E1,-2.099432707E0,-3.893909454E-1,1.265480161E0
2.230132877E1,-1.522406697E0,-5.234203339E-1,1.040334702E0
2.232015481E1,-7.146421671E-1,-3.908052444E-1,7.419162989E-1
2.233898080E1,-5.894668698E-1,-1.802463531E-1,1.799615622E-1
2.235780684E1,-1.171071768E0,1.058042526E0,1.138015985E-1
2.237663289E1,-1.521681786E0,1.899462700E0,-1.286339760E-2
2.239545893E1,-1.997485399E0,2.186799049E0,-5.472570658E-1
2.241428497E1,-2.112286329E0,1.752134323E0,-7.539347410E-1
2.243311096E1,-1.807875395E0,1.114143372E0,-5.602686405E-1
2.245193700E1,-1.912015557E0,9.262704849E-1,-4.176278114E-1
2.247076304E1,-2.264963150E0,7.003612518E-1,-6.617891788E-1
2.248958908E1,-2.350642204E0,3.823680878E-1,-6.929655075E-1
2.250841513E1,-2.335116148E0,-2.687168121E-2,-5.766158104E-1
2.252724117E1,-2.174404621E0,-5.680465698E-1,-4.704782963E-1
2.254606716E1,-1.779770494E0,-9.345884323E-1,-7.743105888E-1
2.256489320E1,-1.249962091E0,6.223869324E-2,-1.193906546E0
2.258371924E1,-1.095340848E0,1.378358841E0,-2.090089560E0
2.260254528E1,-2.202950954E0,6.954641342E-1,-1.783660650E0
2.262137132E1,-1.880522490E0,-8.971281052E-1,-2.172010422E0
2.264018424E1,-7.693126202E-1,-2.631906033E0,-1.589570284E0
2.265902335E1,-3.466056585E-1,-3.454467297E0,-2.138624430E0
2.267784940E1,-2.708405256E-1,-2.736544609E0,-2.966748476E0
2.269667544E1,1.343671083E-1,-1.226599693E0,-2.937832117E0
2.271550148E1,-2.811491489E-2,3.219919205E-1,-2.695708990E0
2.273432752E1,-1.106362700E0,1.319561005E0,-3.155574799E0
2.275315356E1,-2.365165472E0,2.125004768E0,-2.230349541E0
2.277197960E1,-2.894837856E0,1.767267227E0,-3.270564079E-1
2.279080565E1,-3.738226652E0,1.085672379E0,1.226014614E0
2.280963164E1,-4.733903885E0,1.219568253E0,1.486039639E0
2.282845768E1,-5.176950455E0,2.362395287E0,2.487986088E0
2.284728372E1,-4.675812244E0,3.249555111E0,3.265972614E0
2.286610976E1,-4.200929642E0,3.111017704E0,2.833689690E0
2.288493580E1,-3.692531586E0,2.081981659E0,1.604279518E0
2.290376184E1,-2.823050499E0,2.273459435E-1,5.480418205E-1
2.292258789E1,-1.726442337E0,-8.052692413E-1,6.626467705E-1
2.294141388E1,-7.215042114E-1,-1.285625458E0,1.192501545E0
2.296023992E1,-5.958490372E-1,-1.551200390E0,6.312179565E-1
2.297905283E1,-1.762930393E0,-5.273222923E-1,3.651566505E-1
2.299789200E1,-3.130731583E0,1.644624710E0,-9.396002293E-1
2.301671804E1,-3.296053886E0,1.647130966E0,-1.082988024E0
2.303554408E1,-2.514801979E0,1.167589188E0,-3.567957878E-1
2.305437007E1,-2.025256157E0,5.235433578E-1,-1.662069559E0
2.307319611E1,-2.561610222E0,7.533600330E-1,-1.512487888E0
2.309202216E1,-2.482162952E0,1.383931637E0,-1.892783642E0
2.311084820E1,-1.840740681E0,1.949227333E0,-2.197728157E0
2.312967424E1,-1.584053040E0,2.064181566E0,-1.911927462E0
2.314850028E1,-1.193719864E0,1.912964821E0,-2.376256704E0
2.316732632E1,-1.575028419E0,2.397956371E0,-2.246198416E0
2.318615236E1,-2.161921501E0,2.927428007E0,-2.030082464E0
2.320497835E1,-2.191956520E0,3.079967737E0,-2.249998093E0
2.322380440E1,-2.024189949E0,3.427485943E0,-1.387272596E0
2.324263044E1,-1.154728889E0,3.819448233E0,-1.196837664E0
2.326145648E1,-5.224170685E-1,4.094700336E0,-1.487347126E0
2.328028252E1,-2.705430984E-1,4.362595558E0,-1.907569647E0
2.329910856E1,4.961013794E-3,5.063378334E0,-2.239672184E0
2.331793460E1,1.535491943E-1,6.431530476E0,-2.514429569E0
2.333676065E1,7.146229744E-1,7.301514626E0,-2.521920204E0
2.335558669E1,1.568094730E0,7.664628983E0,-1.965640068E0
2.337441268E1,1.872505665E0,7.965644836E0,-6.634027958E-1
2.339323872E1,1.814494610E0,7.758833885E0,2.352838516E-1
2.341206476E1,1.730260849E0,6.748285294E0,8.430652618E-1
2.343087768E1,1.291216850E0,5.324657917E0,1.146512508E0
2.344971684E1,7.550177574E-1,4.015256405E0,1.157833338E0
2.346854288E1,1.344351768E-1,3.110948563E0,1.213689804E0
2.348736893E1,-6.912236214E-1,2.891290426E0,1.474821091E0
2.350619497E1,-1.632647514E0,3.233750820E0,1.516601562E0
2.352502096E1,-1.336353779E0,2.982737541E0,1.100999832E0
2.354383393E1,4.850902557E-1,2.520452261E0,1.266267300E0
2.356267304E1,3.171808004E0,2.377939224E0,1.207572460E0
2.358149908E1,5.126884460E0,2.321055412E0,2.925026417E0
2.360031200E1,5.927807331E0,3.113936186E0,4.695127487E0
2.361915117E1,5.544205666E0,3.115966320E0,5.105849266E0
2.363797721E1,4.666939735E0,1.578039408E0,4.320753098E0
2.365679012E1,3.573311329E0,1.368743896E0,2.556011200E0
2.367562929E1,2.517266512E0,1.928138494E0,9.530615807E-1
2.369445533E1,2.018682718E0,2.390849829E0,5.792140961E-1
2.371328132E1,2.316118002E0,2.182962894E0,7.270579338E-1
2.373210736E1,3.332280636E0,1.776563406E0,6.894264221E-1
2.375093341E1,4.450522423E0,1.498843670E0,1.499934196E0
2.376975945E1,5.143113613E0,1.233700275E0,3.562743187E0
2.378858549E1,5.780324459E0,9.209294319E-1,3.438904285E0
2.380741153E1,6.281711578E0,2.401576996E0,2.916332245E0
2.382622445E1,5.823359489E0,5.573994637E0,1.174743176E0
2.384506361E1,3.065883398E0,6.188867569E0,-1.037637234E0
2.386388966E1,-7.423877716E-2,4.772017479E0,-2.130300045E0
2.388271570E1,-8.988828659E-1,3.973882675E0,-1.885346413E0
2.390154174E1,6.581177711E-1,2.850830555E0,-7.874121666E-1
2.392036778E1,1.351671696E0,3.240600109E0,4.699397087E-1
2.393918070E1,3.171968460E-2,4.084334373E0,1.321219921E0
2.395801986E1,-1.490266323E0,3.688772917E0,1.494209766E0
2.397684591E1,-2.536975384E0,2.991510391E0,1.526133537E0
2.399567195E1,-2.861460686E0,2.076659918E0,1.524922371E0
2.401449799E1,-3.281933308E0,1.761599779E0,2.032783985E0
2.403332403E1,-3.354479313E0,1.518863678E0,1.196381569E0
2.405215007E1,-3.440875530E0,1.906072617E0,1.049361229E-1
2.407097606E1,-3.441831112E0,1.267796278E0,-6.236062050E-1
2.408980216E1,-3.221872330E0,9.027361274E-1,-8.837037086E-1
2.410862820E1,-2.726755142E0,6.334614158E-1,-1.322904110E0
2.412745419E1,-2.425087929E0,5.410616398E-1,-1.546219349E0
2.414628028E1,-2.349553108E0,4.495083094E-1,-1.598355293E0
2.416510632E1,-2.440683842E0,5.737960339E-2,-2.147317410E0
2.418393231E1,-2.498190403E0,-4.157875180E-1,-2.837644100E0
2.420275835E1,-2.991248608E0,-6.662937403E-1,-2.675799847E0
2.422158440E1,-3.349534512E0,-1.545451164E0,-2.876262665E0
2.424041044E1,-3.654579163E0,-1.693883777E0,-3.029001713E0
2.425923648E1,-3.875335217E0,-1.887347937E0,-3.088602304E0
2.427806252E1,-3.757383823E0,-2.062373638E0,-3.281367064E0
2.429688856E1,-3.568717957E0,-2.285638571E0,-3.362679958E0
2.431571460E1,-3.376741409E0,-2.761608124E0,-2.730289459E0
2.433454065E1,-2.886085033E0,-2.329297066E0,-2.251524925E0
2.435336669E1,-2.545198917E0,-1.477219105E0,-2.141515255E0
2.437219273E1,-2.898492336E0,-1.313755631E0,-2.090268135E0
2.439101877E1,-3.117872238E0,-1.489197135E0,-2.165279388E0
2.440984481E1,-2.543849468E0,-2.131292820E0,-2.435973644E0
2.442867085E1,-1.905012131E0,-1.956784487E0,-1.167541504E0
2.444749690E1,-1.128019810E0,-1.514517307E0,-5.859708786E-1
2.446632294E1,-7.963714600E-1,-1.595977783E0,-3.340339661E-1
2.448514898E1,-1.044602394E0,-1.418197870E0,-5.464010239E-1
2.450397502E1,-1.039824486E0,-1.059862614E0,-2.949910164E-1
2.452280106E1,-1.018113613E0,-8.643410206E-1,9.220266342E-2
2.454162710E1,-1.268470764E0,-7.894238234E-1,3.929734230E-1
2.456045315E1,-1.871855259E0,-8.406085968E-1,4.635577202E-1
2.457927919E1,-3.095028400E0,-1.257479548E0,1.841874123E-1
2.459810523E1,-4.092145443E0,-1.935623884E0,-3.650298119E-1
2.461693127E1,-4.659256935E0,-2.450342655E0,-2.935609818E-1
2.463575731E1,-4.687015533E0,-1.810152292E0,-7.133989334E-1
2.465458335E1,-4.221501350E0,-6.875425577E-1,-2.183963299E0
2.467340940E1,-3.622902393E0,4.547748566E-1,-3.016351223E0
2.469223544E1,-3.067614079E0,1.661871910E0,-2.638031006E0
2.471106148E1,-2.465655804E0,2.478276014E0,-2.416647434E0
2.472988752E1,-1.901896000E0,2.230422258E0,-1.595075607E0
2.474871356E1,-1.598671913E0,1.335776806E0,-8.617072105E-1
2.476753966E1,-1.495563984E0,5.408945084E-1,-1.286699772E0
2.478636565E1,-1.498233795E0,8.039808273E-2,-2.249235153E0
2.480519174E1,-1.619210720E0,3.518633842E-1,-2.498501778E0
2.482401778E1,-1.534624100E0,9.937700033E-1,-2.685406208E0
2.484284382E1,-9.884948730E-1,1.559184551E0,-2.874579906E0
2.486166986E1,4.160594940E-2,2.167981148E0,-2.825763702E0
2.488049591E1,1.205756187E0,2.374350548E0,-2.043277740E0
2.489932195E1,2.392367363E0,2.737782478E0,-9.355025291E-1
2.491814799E1,3.317951202E0,3.359946489E0,-5.150771141E-1
2.493697403E1,3.279634476E0,3.402566433E0,-1.102981567E-1
2.495580007E1,2.404349327E0,2.808339596E0,3.087968826E-1
2.497462611E1,1.203204632E0,1.601352692E0,-6.716966629E-2
2.499345216E1,1.409778595E-1,5.436341763E-1,-3.327383995E-1
2.501227820E1,-1.125965118E0,5.456955433E-1,2.894430161E-1
2.503110424E1,-2.387837887E0,6.984077692E-1,8.194713593E-1
2.504993028E1,-2.733938217E0,-2.892872095E-1,-2.479195595E-1
2.506875632E1,-2.286791801E0,-2.072860718E0,-9.274015427E-1
2.508758236E1,-1.769886017E0,-2.802821159E0,-4.569158554E-1
2.510640841E1,-1.103455067E0,-1.989349484E0,-3.987779617E-1
2.512522138E1,-8.647313118E-1,3.035670519E-1,-1.178980350E0
2.514406049E1,-1.387096405E0,1.656108379E0,-1.958526134E0
2.516288658E1,-2.216036320E0,5.870708227E-1,-1.849463940E0
2.518171263E1,-3.142789841E0,-3.498816490E-2,-1.932677746E0
2.520053867E1,-4.180502892E0,9.759570360E-1,-1.930272102E0
2.521936471E1,-5.154228210E0,1.148631692E0,-2.216003418E0
2.523819075E1,-6.153068066E0,6.547924280E-1,-2.952793598E0
2.525701679E1,-5.798540115E0,6.631084681E-1,-3.602627277E0
2.527584283E1,-3.117503166E0,1.558094501E0,-2.757422447E0
2.529466888E1,-1.193418503E0,2.383103371E0,-1.138370991E0
2.531349492E1,-2.228590012E0,1.894939184E0,-1.659868717E0
2.533232096E1,-4.088372707E0,1.590684175E0,-3.210990429E0
2.535113393E1,-4.967280388E0,2.283345222E0,-5.320038795E0
2.536997304E1,-4.884165764E0,3.518744707E0,-7.217666149E0
2.538879914E1,-4.136277676E0,5.533681870E0,-7.524592400E0
2.540761205E1,-2.685999870E0,5.839295864E0,-6.489959240E0
2.542645122E1,-1.052202702E0,4.920501709E0,-5.455788612E0
2.544527726E1,-2.412514687E-1,4.087810040E0,-3.975716114E0
2.546410330E1,-2.055563927E-1,3.821552753E0,-3.758471012E0
2.548292934E1,-1.566353321E0,4.142874718E0,-3.511303425E0
2.550175539E1,-3.036877155E0,4.490987301E0,-3.554897785E0
2.552058143E1,-3.433488846E0,3.975297689E0,-3.372754574E0
2.553940752E1,-2.980137825E0,3.445686340E0,-2.568241119E0
2.555823356E1,-1.952551365E0,3.790484190E0,-1.594733238E0
2.557705960E1,-1.308997154E0,4.362048149E0,-8.390493393E-1
2.559588565E1,-1.905722618E0,4.388058662E0,-8.162622452E-1
2.561471169E1,-3.122065544E0,3.784469843E0,-3.571290970E-1
2.563353773E1,-3.955341816E0,2.762213469E0,-3.441033363E-1
2.565236377E1,-5.059962749E0,2.566816092E0,-1.645858288E0
2.567118981E1,-6.389243603E0,3.974965096E0,-3.533494949E0
2.569001591E1,-6.383187771E0,5.433176994E0,-4.278007507E0
2.570884195E1,-4.086717606E0,5.434557915E0,-4.399003983E0
2.572766799E1,-1.073616028E0,5.945515633E0,-3.586173058E0
2.574648091E1,1.435364485E0,6.343489647E0,-2.442223072E0
2.576532007E1,2.742461681E0,5.327921391E0,-1.911713123E0
2.578414611E1,3.389321327E0,4.286006927E0,-2.131217957E0
2.580297216E1,3.170634270E0,4.306875229E0,-1.549513817E0
2.582179825E1,2.377442122E0,4.198090553E0,-7.153367996E-1
2.584062429E1,1.216759205E0,3.250712633E0,2.352004051E-1
2.585943721E1,-5.864286423E-2,2.430766106E0,4.376702309E-1
2.587827638E1,-8.059749603E-1,2.097725391E0,8.919639587E-1
2.589710242E1,-1.329669952E0,1.872996807E0,1.172370434E0
2.591592851E1,-1.427179337E0,1.954868793E0,1.110834599E0
2.593475455E1,-9.409570694E-1,1.787373304E0,9.997830391E-1
2.595358059E1,-5.372118950E-1,1.607885122E0,5.763711929E-1
2.597240664E1,-4.495754242E-1,1.622252941E0,-4.124979973E-1
2.599123268E1,-1.719212532E-1,1.743624449E0,-1.102571011E0
2.601005877E1,6.140699387E-1,2.007177830E0,-1.267875671E0
2.602888481E1,1.299512386E0,1.964521885E0,-1.530075550E0
2.604771085E1,1.577436447E0,1.644969940E0,-1.345744133E0
2.606653690E1,1.359098434E0,1.312391281E0,-1.335694790E0
2.608536294E1,1.381945133E0,5.671019554E-1,-1.232517719E0
2.610418898E1,1.558236599E0,5.577833652E-1,-1.062186718E0
2.612301507E1,1.417380810E0,5.014758110E-1,-7.762575150E-1
2.614184111E1,7.703695297E-1,-1.622054577E-1,-3.243374825E-1
2.616066716E1,-3.221364021E-1,-3.276777267E-1,-3.847703934E-1
2.617949320E1,-1.369356155E0,3.216452599E-1,-7.269287109E-1
2.619831929E1,-1.917853355E0,1.171609640E0,-4.912328720E-1
2.621714533E1,-2.080014229E0,1.670081139E0,-5.169177055E-1
2.623597138E1,-2.267271519E0,2.043334246E0,-2.062869072E-1
2.625479742E1,-1.730753899E0,2.040375233E0,-6.263394356E-1
2.627362346E1,-1.336583614E0,2.253108740E0,-6.280851364E-1
2.629244955E1,-8.043017387E-1,2.306376696E0,-7.841906548E-1
2.631127559E1,6.313037872E-2,2.133470297E0,-1.282876492E0
2.633010164E1,5.763707161E-1,2.097241163E0,-1.748344898E0
2.634892768E1,1.029778481E0,1.715395689E0,-2.311297178E0
2.636775377E1,1.544057369E0,1.756147385E0,-2.426255941E0
2.638657981E1,1.997767925E0,1.942727566E0,-2.483025074E0
2.640540585E1,2.807668209E0,2.052123547E0,-2.384435415E0
2.642423190E1,4.014462471E0,2.429322004E0,-2.183370113E0
2.644305799E1,5.403596401E0,2.471038818E0,-1.806784153E0
2.646188403E1,6.007159710E0,2.605658770E0,-1.158991337E0
2.648071007E1,5.662302971E0,2.971200466E0,-5.864715576E-1
2.649953611E1,5.151496887E0,3.598240137E0,-2.891812325E-1
2.651836221E1,5.046238422E0,4.382603168E0,1.117262840E-1
2.653717512E1,4.827387810E0,5.349698067E0,6.952347755E-1
2.655601429E1,3.625183344E0,6.328739166E0,1.034554482E0
2.657484033E1,1.696186543E0,6.581358433E0,1.233621597E0
2.659366643E1,8.866901398E-1,6.074775219E0,1.197026253E0
2.661249247E1,-5.703449249E-2,6.358497620E0,4.087414742E-1
2.663131851E1,-3.443059921E-1,6.370884895E0,-9.002385139E-1
2.665014455E1,-4.796290398E-1,6.516221523E0,-1.260341644E0
2.666897065E1,-3.312973976E-1,6.117845058E0,-1.351325512E0
2.668779669E1,-7.368521690E-1,7.104041576E0,-1.913618565E0
2.670662273E1,-1.477394104E0,7.126769543E0,-2.345855713E0
2.672544882E1,-2.975946903E0,6.637735844E0,-3.581105709E0
2.674427486E1,-4.142606735E0,5.733469963E0,-4.481620789E0
2.676308783E1,-4.480219841E0,4.312090397E0,-4.043408394E0
2.678192700E1,-3.732355595E0,3.347229004E0,-3.090528965E0
2.680075304E1,-3.275269508E0,3.553476810E0,-1.447716713E0
2.681957908E1,-2.551235676E0,2.664377689E0,-5.757908821E-1
2.683840518E1,-1.938729763E0,1.313701153E0,-5.381021500E-1
2.685723122E1,-1.101517916E0,1.043044090E0,-3.699626923E-1
2.687605731E1,-7.775824070E-1,1.420414448E0,1.020760536E-1
2.689488335E1,-1.279613256E0,2.621725559E0,4.752855301E-1
2.691370940E1,-2.756519318E0,3.251286507E0,-1.467432976E-1
2.693252236E1,-4.752150059E0,1.413322449E0,-1.369972229E0
2.695136153E1,-5.654520035E0,-1.458151102E0,-1.993047714E0
2.697018762E1,-5.144104958E0,-1.681614876E0,-1.759810925E0
2.698901367E1,-4.943431854E0,-9.817357063E-1,-2.610291004E0
2.700783971E1,-5.197457314E0,-8.603522778E-1,-3.918517351E0
2.702666580E1,-4.985124588E0,-1.589100361E0,-4.710054398E0
2.704549184E1,-4.387310505E0,-1.883956432E0,-4.840147018E0
2.706431794E1,-4.046623230E0,-2.205432892E0,-4.939380169E0
2.708314398E1,-3.513519287E0,-2.503364563E0,-4.453220367E0
2.710195695E1,-2.654043198E0,-2.832963467E0,-3.464776039E0
2.712079611E1,-7.036938667E-1,-2.677488327E0,-1.981727600E0
2.713962216E1,8.885040283E-1,-1.475800276E0,-3.025116920E-1
2.715843512E1,2.018878698E0,-1.813139915E-1,1.121056557E0
2.717727429E1,2.874581099E0,9.005932808E-1,1.942945480E0
2.719610033E1,3.299987078E0,1.392659187E0,1.929448605E0
2.721492643E1,3.223847628E0,1.692196369E0,1.219819069E0
2.723375247E1,3.100649357E0,1.620110989E0,4.887042046E-1
2.725257856E1,2.472534418E0,8.207015991E-1,-6.019053459E-1
2.727140460E1,1.047206640E0,-4.018721581E-1,-1.562753677E0
2.729023070E1,-2.682240009E-1,-1.265196323E0,-2.101747990E0
2.730905674E1,-9.239070415E-1,-1.313886166E0,-2.319046021E0
2.732788278E1,-1.458816051E0,-7.646927834E-1,-2.275127888E0
2.734670888E1,-2.161315918E0,-9.678297043E-1,-2.176418781E0
2.736553492E1,-2.753947973E0,-2.971544266E-1,-1.622056961E0
2.738436101E1,-3.606455803E0,2.740731239E-1,-1.081299305E0
2.740318705E1,-4.136636734E0,4.441871643E-1,-5.260682106E-1
2.742201315E1,-4.241413593E0,-1.967506409E-1,3.115029335E-1
2.744083919E1,-4.043284416E0,-1.505235195E0,9.869208336E-1
2.745966523E1,-3.819659710E0,-2.993765831E0,1.597952843E0
2.747849132E1,-3.808482170E0,-3.155584812E0,2.112468243E0
2.749731736E1,-4.288121223E0,-1.760331154E0,2.147243977E0
2.751614346E1,-4.844748497E0,-6.220846176E-1,1.594014168E0
2.753496950E1,-4.866321564E0,-3.492069244E-1,1.294109821E0
2.755379554E1,-4.743763924E0,-5.620560646E-1,1.056135178E0
2.757262164E1,-4.525545120E0,-5.085301399E-1,2.309594154E-1
2.759144768E1,-4.276599407E0,7.152194977E-1,-5.570435524E-1
2.761027377E1,-3.553361416E0,1.429794312E0,-3.286242485E-1
2.762909981E1,-2.316153526E0,1.403581142E0,-6.384325027E-2
2.764792585E1,-1.185437202E0,1.983152866E0,2.635760307E-1
2.766675195E1,-6.386194229E-1,2.572464466E0,5.940318108E-1
2.768557799E1,1.462182999E-1,2.623980999E0,9.486904144E-1
2.770440403E1,9.090123177E-1,2.804387093E0,1.872634888E-1
2.772323012E1,1.114706039E0,2.828376293E0,-7.217798233E-1
2.774205617E1,1.642555237E0,2.634250164E0,-1.217802048E0
2.776088221E1,3.055549860E0,2.991706848E0,-1.777719975E0
2.777969518E1,4.475769997E0,2.942183495E0,-2.324594975E0
2.779853434E1,5.617473602E0,2.573591232E0,-2.012460232E0
2.781736044E1,6.643404961E0,2.659307957E0,-1.365330696E0
2.783618648E1,7.067510605E0,2.852908611E0,-6.843934059E-1
2.785501252E1,7.072649956E0,2.765306950E0,-4.372482300E-1
2.787383861E1,6.317555428E0,2.618982792E0,-5.637087822E-1
2.789266466E1,5.138469696E0,1.987682819E0,-6.430864334E-1
2.791149075E1,3.637289286E0,1.403067589E0,-7.052812576E-1
2.793031679E1,2.520179033E0,1.152582169E0,-1.069941998E0
2.794912976E1,1.076865196E0,1.219686508E0,-1.916390419E0
2.796796893E1,4.082946777E-1,3.472166061E-1,-2.680353880E0
2.798679497E1,1.655497551E-1,3.139901161E-1,-1.786752701E0
2.800562106E1,2.856302261E-1,7.192459106E-1,-6.027655602E-1
2.802444710E1,3.547668457E-1,9.917564392E-1,-1.169557571E-1
2.804327315E1,-2.214999199E-1,8.799962997E-1,-3.690161705E-1
2.806209924E1,-8.762507439E-1,7.426242828E-1,-2.595562935E-1
2.808092528E1,-9.666953087E-1,9.792046547E-1,7.293701172E-2
