"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.244278526E1,-3.360719442E0,3.088535786E0,7.982456207E0
4.244513880E1,-3.346362352E0,3.102892876E0,7.992027760E0
4.244749229E1,-3.365504980E0,3.102892876E0,8.001000404E0
4.244984583E1,-3.366103172E0,3.102892876E0,8.010572433E0
4.245219938E1,-3.356531858E0,3.069991350E0,8.049455643E0
4.245455287E1,-3.379862070E0,3.060420275E0,8.039883614E0
4.245690641E1,-3.361317635E0,3.055634499E0,8.068597794E0
4.245925995E1,-3.347558975E0,3.032304525E0,8.083553314E0
4.246161349E1,-3.347558975E0,3.032304525E0,8.097909927E0
4.246396698E1,-3.348157167E0,3.026920557E0,8.121838570E0
4.246632052E1,-3.352942705E0,3.037090063E0,8.155337334E0
4.246867406E1,-3.334398270E0,3.037688255E0,8.164909363E0
4.247102755E1,-3.334996462E0,3.032902718E0,8.199007034E0
4.247338110E1,-3.311666489E0,3.043072224E0,8.237890244E0
4.247573464E1,-3.326023579E0,3.028116941E0,8.252246857E0
4.247808813E1,-3.302693367E0,3.008974552E0,8.276773453E0
4.248044167E1,-3.279363394E0,3.009572744E0,8.291130066E0
4.248279521E1,-3.288934708E0,3.000001431E0,8.305487633E0
4.248514870E1,-3.303889751E0,3.004786968E0,8.348558426E0
4.248750224E1,-3.289532900E0,3.000001431E0,8.348558426E0
4.248985578E1,-3.308675528E0,2.990430117E0,8.367700577E0
4.249220927E1,-3.294916868E0,2.995813847E0,8.377870560E0
4.249456281E1,-3.314059258E0,2.990430117E0,8.396414757E0
4.249691636E1,-3.327818155E0,2.990430117E0,8.377271652E0
4.249926990E1,-3.351148129E0,2.956930637E0,8.386843681E0
4.250162339E1,-3.355933666E0,2.956930637E0,8.391629219E0
4.250397693E1,-3.379862070E0,2.932404041E0,8.391031265E0
4.250633047E1,-3.399004459E0,2.918047190E0,8.410173416E0
4.250868396E1,-3.418147087E0,2.918047190E0,8.414958954E0
4.251103750E1,-3.470789194E0,2.908475876E0,8.442476273E0
4.251339104E1,-3.494119167E0,2.893520832E0,8.447261810E0
4.251574453E1,-3.489333630E0,2.870190859E0,8.462217331E0
4.251809807E1,-3.522833109E0,2.893520832E0,8.451449394E0
4.252045162E1,-3.551547050E0,2.892922640E0,8.451449394E0
4.252280510E1,-3.560520172E0,2.864208698E0,8.441878319E0
4.252515865E1,-3.564707518E0,2.821137905E0,8.446663857E0
4.252751219E1,-3.568894863E0,2.801995277E0,8.422736168E0
4.252986573E1,-3.582653761E0,2.758924484E0,8.413164139E0
4.253221922E1,-3.572484255E0,2.720639229E0,8.418548584E0
4.253457276E1,-3.591028690E0,2.687139750E0,8.408976555E0
4.253692630E1,-3.580859184E0,2.639283419E0,8.400003433E0
4.253927979E1,-3.604189157E0,2.624926329E0,8.389834404E0
4.254163333E1,-3.604189157E0,2.586641312E0,8.400003433E0
4.254398688E1,-3.613760471E0,2.567498684E0,8.409575462E0
4.254634037E1,-3.617947817E0,2.548356056E0,8.404789925E0
4.254869391E1,-3.598805189E0,2.514856577E0,8.400602341E0
4.255104745E1,-3.626920938E0,2.500499725E0,8.410173416E0
4.255340094E1,-3.635894060E0,2.495115757E0,8.385646820E0
4.255575448E1,-3.650849104E0,2.495115757E0,8.400003433E0
4.255810802E1,-3.659822226E0,2.499901533E0,8.395217896E0
4.256046151E1,-3.679563046E0,2.499901533E0,8.423334122E0
4.256281505E1,-3.679563046E0,2.514258385E0,8.423334122E0
4.256516860E1,-3.708276987E0,2.542374134E0,8.422736168E0
4.256752214E1,-3.727419376E0,2.542374134E0,8.432307243E0
4.256987563E1,-3.755535126E0,2.542374134E0,8.422137260E0
4.257222917E1,-3.765704632E0,2.547159672E0,8.446065903E0
4.257458271E1,-3.784847260E0,2.551945448E0,8.464610100E0
4.257693620E1,-3.818346739E0,2.551347256E0,8.478368759E0
4.257928974E1,-3.832105398E0,2.532204628E0,8.473583221E0
4.258164328E1,-3.860819340E0,2.527418852E0,8.478368759E0
4.258399677E1,-3.875176191E0,2.522035122E0,8.487341881E0
4.258635031E1,-3.889533281E0,2.522035122E0,8.506484032E0
4.258870386E1,-3.918246984E0,2.531606436E0,8.525029182E0
4.259105740E1,-3.918246984E0,2.536391973E0,8.534600258E0
4.259341089E1,-3.946960926E0,2.574677229E0,8.524430275E0
4.259576443E1,-3.947559118E0,2.589034081E0,8.548358917E0
4.259811797E1,-3.991228104E0,2.636292458E0,8.557332039E0
4.260047146E1,-4.005585194E0,2.650649309E0,8.575876236E0
4.260282500E1,-4.020540237E0,2.679363251E0,8.580063820E0
4.260517854E1,-4.054039955E0,2.712264538E0,8.603393555E0
4.260753203E1,-4.073780537E0,2.736192703E0,8.627322197E0
4.260988557E1,-4.116851330E0,2.745764017E0,8.640482903E0
4.261223912E1,-4.154538155E0,2.812164783E0,8.611170769E0
4.261459261E1,-4.178466320E0,2.840280533E0,8.601000786E0
4.261694615E1,-4.222135544E0,2.892324448E0,8.623732567E0
4.261929969E1,-4.246063709E0,2.940180779E0,8.594420433E0
4.262165318E1,-4.293322086E0,2.930011272E0,8.612964630E0
4.262400672E1,-4.336392879E0,2.929413080E0,8.617152214E0
4.262636026E1,-4.383651257E0,2.938984394E0,8.611768723E0
4.262871380E1,-4.426123619E0,2.909672260E0,8.625527382E0
4.263106729E1,-4.477569580E0,2.894717216E0,8.605786324E0
4.263342083E1,-4.530211449E0,2.865405083E0,8.595617294E0
4.263577438E1,-4.558327198E0,2.817548752E0,8.609973907E0
4.263812786E1,-4.609772682E0,2.773879766E0,8.614161491E0
4.264048141E1,-4.638486862E0,2.754737139E0,8.628518105E0
4.264283495E1,-4.652245522E0,2.726023197E0,8.628518105E0
4.264518844E1,-4.661218643E0,2.687737942E0,8.633303642E0
4.264754198E1,-4.675575256E0,2.663809776E0,8.638090134E0
4.264989552E1,-4.698905468E0,2.625524759E0,8.642875671E0
4.265224901E1,-4.708476543E0,2.629712105E0,8.647661209E0
4.265460255E1,-4.718048096E0,2.620140791E0,8.661419868E0
4.265695610E1,-4.732405186E0,2.610569477E0,8.666205406E0
4.265930964E1,-4.751547337E0,2.610569477E0,8.694919586E0
4.266166313E1,-4.761118889E0,2.591426849E0,8.714061737E0
4.266401667E1,-4.775475979E0,2.600998163E0,8.718249321E0
4.266637021E1,-4.795216560E0,2.600998163E0,8.746963501E0
4.266872370E1,-4.800002098E0,2.591426849E0,8.761320114E0
4.267107724E1,-4.828716278E0,2.581855536E0,8.794819832E0
4.267343078E1,-4.843671322E0,2.624926329E0,8.818149567E0
4.267578427E1,-4.858027935E0,2.634497643E0,8.827122688E0
4.267813781E1,-4.868197441E0,2.639283419E0,8.855836868E0
4.268049136E1,-4.858626366E0,2.648854733E0,8.822337151E0
4.268284485E1,-4.882554531E0,2.658426046E0,8.846264839E0
4.268519839E1,-4.896911621E0,2.653042078E0,8.855237961E0
4.268755193E1,-4.906482697E0,2.653042078E0,8.869595528E0
4.268990542E1,-4.911268711E0,2.653640270E0,8.883952141E0
4.269225896E1,-4.934598446E0,2.619542599E0,8.883952141E0
4.269461250E1,-4.963312149E0,2.609971285E0,8.902496338E0
4.269696604E1,-4.973481655E0,2.605185747E0,8.931210518E0
4.269931953E1,-4.969294548E0,2.629113913E0,8.955139160E0
4.270167307E1,-4.989035130E0,2.657827854E0,8.988039970E0
4.270402662E1,-5.023132801E0,2.696112871E0,9.011369705E0
4.270638010E1,-5.028516769E0,2.715255499E0,9.040083885E0
4.270873365E1,-5.033900738E0,2.753540754E0,9.058628082E0
4.271108719E1,-5.044070244E0,2.806182861E0,9.063413620E0
4.271344068E1,-5.063212872E0,2.825325251E0,9.072386742E0
4.271579422E1,-5.096712112E0,2.824727058E0,9.086145401E0
4.271814776E1,-5.115854740E0,2.824727058E0,9.114859581E0
4.272050130E1,-5.125426292E0,2.800798893E0,9.119645119E0
4.272285479E1,-5.172086239E0,2.761915445E0,9.119047165E0
4.272520833E1,-5.205585480E0,2.737987280E0,9.138189316E0
4.272756188E1,-5.233103275E0,2.680559635E0,9.128618240E0
4.272991537E1,-5.266004562E0,2.660818815E0,9.113663673E0
4.273226891E1,-5.288736343E0,2.603390932E0,9.080163956E0
4.273462245E1,-5.312066078E0,2.574079037E0,9.099306107E0
4.273697594E1,-5.334797859E0,2.531008244E0,9.075378418E0
4.273932948E1,-5.367699623E0,2.506481647E0,9.046066284E0
4.274168302E1,-5.371288776E0,2.482553482E0,9.017352104E0
4.274403651E1,-5.389832973E0,2.438884497E0,8.993423462E0
4.274639005E1,-5.383851051E0,2.434098721E0,8.935996056E0
4.274874360E1,-5.387440205E0,2.386242390E0,8.893523216E0
4.275109714E1,-5.434100151E0,2.347358942E0,8.864211082E0
4.275345063E1,-5.438287735E0,2.370688915E0,8.816354752E0
4.275580417E1,-5.466403484E0,2.360519648E0,8.810971260E0
4.275815771E1,-5.489733219E0,2.341377020E0,8.787042618E0
4.276051120E1,-5.498706341E0,2.374278307E0,8.757730484E0
4.276286474E1,-5.512465000E0,2.369492531E0,8.718847275E0
4.276521828E1,-5.526223660E0,2.364108801E0,8.680562019E0
4.276757177E1,-5.530411243E0,2.378465652E0,8.666205406E0
4.276992531E1,-5.530411243E0,2.392822742E0,8.656036377E0
4.277227886E1,-5.511268616E0,2.388036966E0,8.632705688E0
4.277463240E1,-5.511268616E0,2.388036966E0,8.627920151E0
4.277698589E1,-5.515456200E0,2.378465652E0,8.608778000E0
4.277933943E1,-5.477769375E0,2.354537487E0,8.623732567E0
4.278169297E1,-5.472983360E0,2.340180635E0,8.623732567E0
4.278404646E1,-5.458626747E0,2.359921217E0,8.624331474E0
4.278640000E1,-5.425127029E0,2.359921217E0,8.600402832E0
4.278875354E1,-5.396413326E0,2.350350142E0,8.591429710E0
4.279110703E1,-5.377869129E0,2.360519648E0,8.586644173E0
4.279346057E1,-5.344369411E0,2.360519648E0,8.582456589E0
4.279581412E1,-5.310271740E0,2.346162558E0,8.549555779E0
4.279816760E1,-5.304887772E0,2.346162558E0,8.501698494E0
4.280052115E1,-5.280959606E0,2.331805706E0,8.487939835E0
4.280287469E1,-5.266602516E0,2.360519648E0,8.449654579E0
4.280522823E1,-5.266004562E0,2.355733871E0,8.406583786E0
4.280758172E1,-5.255236626E0,2.340778828E0,8.344370842E0
4.280993526E1,-5.258825779E0,2.340778828E0,8.296514511E0
4.281228880E1,-5.267798901E0,2.368894339E0,8.243273735E0
4.281464229E1,-5.253442287E0,2.368894339E0,8.213961601E0
4.281699583E1,-5.252843857E0,2.358724833E0,8.170890808E0
4.281934938E1,-5.261816978E0,2.377867460E0,8.127222061E0
4.282170287E1,-5.246263504E0,2.382055044E0,8.060821533E0
4.282405641E1,-5.240880013E0,2.410768747E0,8.002795219E0
4.282640995E1,-5.245067120E0,2.429313183E0,7.964509964E0
4.282876344E1,-5.239683151E0,2.429313183E0,7.911868095E0
4.283111698E1,-5.225326538E0,2.424527645E0,7.887939930E0
4.283347052E1,-5.224130154E0,2.400001049E0,7.849654675E0
4.283582406E1,-5.213960648E0,2.404786825E0,7.806583881E0
4.283817755E1,-5.208576679E0,2.390429735E0,7.758727551E0
4.284053110E1,-5.188836098E0,2.409572363E0,7.721040249E0
4.284288464E1,-5.188237667E0,2.404188633E0,7.677371502E0
4.284523813E1,-5.169095039E0,2.423331022E0,7.634898663E0
4.284759167E1,-5.145166874E0,2.456830740E0,7.615756035E0
4.284994521E1,-5.149952412E0,2.428116798E0,7.620542049E0
4.285229870E1,-5.140381336E0,2.466402054E0,7.601399422E0
4.285465224E1,-5.126024246E0,2.437688112E0,7.596613884E0
4.285700578E1,-5.130809784E0,2.456830740E0,7.601399422E0
4.285935932E1,-5.126024246E0,2.466402054E0,7.577471256E0
4.286171281E1,-5.116453171E0,2.495115757E0,7.577471256E0
4.286406636E1,-5.087738991E0,2.485544443E0,7.558926582E0
4.286641984E1,-5.097310543E0,2.514258385E0,7.548757076E0
4.286877339E1,-5.078167915E0,2.509472847E0,7.548757076E0
4.287112693E1,-5.059623718E0,2.533999205E0,7.563712597E0
4.287348047E1,-5.059623718E0,2.548356056E0,7.543971539E0
4.287583396E1,-5.036293507E0,2.548356056E0,7.544569969E0
4.287818750E1,-5.060221672E0,2.557927370E0,7.548757076E0
4.288054104E1,-5.036293507E0,2.586641312E0,7.529614449E0
4.288289453E1,-5.046463013E0,2.596212626E0,7.558328629E0
4.288524807E1,-5.056632519E0,2.658426046E0,7.562515736E0
4.288760162E1,-5.076373100E0,2.720041037E0,7.571488857E0
4.288995511E1,-5.100301266E0,2.758326292E0,7.585247993E0
4.289230865E1,-5.126024246E0,2.849253654E0,7.655836105E0
4.289466219E1,-5.141577721E0,2.935395241E0,7.660023689E0
4.289701573E1,-5.167300701E0,3.011965513E0,7.731209755E0
4.289936922E1,-5.196014404E0,3.078964472E0,7.739584923E0
4.290172276E1,-5.235496044E0,3.136392355E0,7.786843300E0
4.290407630E1,-5.269593716E0,3.202793121E0,7.795217991E0
4.290642979E1,-5.327619553E0,3.269193888E0,7.813164234E0
4.290878333E1,-5.390431404E0,3.326621771E0,7.859824181E0
4.291113688E1,-5.443073273E0,3.378665686E0,7.877770424E0
4.291349042E1,-5.495715618E0,3.411566973E0,7.895716667E0
4.291584391E1,-5.577071190E0,3.430111170E0,7.937591076E0
4.291819745E1,-5.626124382E0,3.439682484E0,8.003992081E0
4.292055099E1,-5.679364681E0,3.444468260E0,8.060821533E0
4.292290448E1,-5.765506268E0,3.429512978E0,8.097909927E0
4.292525802E1,-5.807978630E0,3.391227961E0,8.126624107E0
4.292761156E1,-5.860022545E0,3.337987661E0,8.169096947E0
4.292996505E1,-5.907878876E0,3.275774240E0,8.227122307E0
4.293231860E1,-5.936593056E0,3.204587698E0,8.285148621E0
4.293467214E1,-5.955137253E0,3.118446112E0,8.309076309E0
4.293702563E1,-6.010770321E0,3.011965513E0,8.318648338E0
4.293937917E1,-6.005984783E0,2.935993433E0,8.371888161E0
4.294173271E1,-6.049654007E0,2.888136864E0,8.458029747E0
4.294408625E1,-6.064010620E0,2.845664263E0,8.501698494E0
4.294643974E1,-6.064609051E0,2.778665304E0,8.559724808E0
4.294879328E1,-6.079564095E0,2.745764017E0,8.636295319E0
4.295114682E1,-6.084948063E0,2.741576433E0,8.698508263E0
4.295350031E1,-6.086742401E0,2.732005358E0,8.784649849E0
4.295585386E1,-6.078367710E0,2.775674343E0,8.846863747E0
4.295820740E1,-6.065207005E0,2.790629387E0,8.904889107E0
4.296056089E1,-6.076572895E0,2.819343328E0,8.985647202E0
4.296291443E1,-6.057430744E0,2.805584431E0,9.005388260E0
4.296526797E1,-6.029912949E0,2.820539713E0,9.058628082E0
4.296762146E1,-6.029912949E0,2.787040234E0,9.082556725E0
4.296997500E1,-6.029912949E0,2.763111830E0,9.092127800E0
4.297232854E1,-6.030511379E0,2.730210543E0,9.126225471E0
4.297468208E1,-6.016154289E0,2.744567633E0,9.135796547E0
4.297703557E1,-5.987440586E0,2.682952404E0,9.136395454E0
4.297938912E1,-5.962913990E0,2.639881611E0,9.137591362E0
4.298174266E1,-5.896512985E0,2.602792740E0,9.153144836E0
4.298409615E1,-5.862415314E0,2.564507723E0,9.115457535E0
4.298644969E1,-5.819344521E0,2.531008244E0,9.106484413E0
4.298880323E1,-5.779862881E0,2.474178553E0,9.045467377E0
4.299115672E1,-5.755336761E0,2.440679073E0,9.007781029E0
4.299351026E1,-5.678766251E0,2.436491728E0,8.979664803E0
4.299586380E1,-5.630311489E0,2.431705952E0,8.942576408E0
4.299821729E1,-5.577669621E0,2.432304144E0,8.919246674E0
4.300057083E1,-5.515456200E0,2.441875458E0,8.862417221E0
4.300292438E1,-5.482554913E0,2.489732027E0,8.848059654E0
4.300527792E1,-5.440082073E0,2.547757864E0,8.819346428E0
4.300763141E1,-5.383252621E0,2.609971285E0,8.791230202E0
4.300998495E1,-5.335994720E0,2.648256540E0,8.752944946E0
4.301233849E1,-5.307878971E0,2.734398127E0,8.729017258E0
4.301469198E1,-5.275575638E0,2.806781054E0,8.719446182E0
4.301704552E1,-5.213960648E0,2.868994236E0,8.705686569E0
4.301939906E1,-5.200201988E0,2.931207657E0,8.681160927E0
4.302175255E1,-5.153541565E0,2.994019270E0,8.676374435E0
4.302410610E1,-5.111069202E0,3.056830883E0,8.638688087E0
4.302645964E1,-5.054239750E0,3.105285645E0,8.629117012E0
4.302881313E1,-4.997410297E0,3.167499065E0,8.596215248E0
4.303116667E1,-4.983053207E0,3.215355396E0,8.542975426E0
4.303352021E1,-4.940580368E0,3.244069338E0,8.538787842E0
4.303587375E1,-4.926223755E0,3.282354355E0,8.495717049E0
4.303822724E1,-4.892126083E0,3.301496983E0,8.447860718E0
4.304058078E1,-4.882554531E0,3.320639610E0,8.433503151E0
4.304293432E1,-4.834698200E0,3.287140131E0,8.410771370E0
4.304528781E1,-4.782055855E0,3.263810158E0,8.392227173E0
4.304764136E1,-4.753342152E0,3.268595695E0,8.359326363E0
4.304999490E1,-4.709074974E0,3.235694408E0,8.307282448E0
4.305234839E1,-4.656432629E0,3.230908871E0,8.255238533E0
4.305470193E1,-4.636692047E0,3.197409153E0,8.231907845E0
4.305705547E1,-4.602594376E0,3.187838078E0,8.193622589E0
4.305940901E1,-4.568496704E0,3.173480988E0,8.136793137E0
4.306176250E1,-4.563112736E0,3.159124136E0,8.084151268E0
4.306411604E1,-4.542773724E0,3.139981508E0,8.021938324E0
4.306646958E1,-4.541577339E0,3.110669374E0,7.965108395E0
4.306882307E1,-4.535595417E0,3.081955671E0,7.912466049E0
4.307117662E1,-4.543970108E0,3.067000389E0,7.845467091E0
4.307353016E1,-4.557130814E0,3.042474031E0,7.787441254E0
4.307588365E1,-4.551148891E0,2.994019270E0,7.740182877E0
4.307823719E1,-4.540380955E0,2.974278450E0,7.677969456E0
4.308059073E1,-4.539782524E0,2.974278450E0,7.630113125E0
4.308294422E1,-4.538586140E0,2.964707375E0,7.587042332E0
4.308529776E1,-4.532604218E0,2.949752092E0,7.500900745E0
4.308765130E1,-4.536791801E0,2.949153900E0,7.467401028E0
4.309000484E1,-4.522434711E0,2.968296528E0,7.438687325E0
4.309235833E1,-4.526023865E0,2.958725214E0,7.390830994E0
4.309471188E1,-4.487140656E0,2.963510752E0,7.372286797E0
4.309706542E1,-4.457828522E0,2.953939438E0,7.314858913E0
4.309941891E1,-4.442873478E0,2.934797049E0,7.277172089E0
4.310177245E1,-4.428516388E0,2.934797049E0,7.248457909E0
4.310412599E1,-4.389633179E0,2.953939438E0,7.205985546E0
4.310647948E1,-4.389633179E0,2.963510752E0,7.181458950E0
4.310883302E1,-4.336392879E0,2.939582586E0,7.149155617E0
4.311118656E1,-4.298107624E0,2.916252613E0,7.116254330E0
4.311354011E1,-4.264608383E0,2.921038151E0,7.107281685E0
4.311589360E1,-4.222135544E0,2.949752092E0,7.077969551E0
4.311824714E1,-4.183850288E0,2.940778971E0,7.068996429E0
4.312060068E1,-4.130609989E0,2.916850805E0,7.022336483E0
4.312295417E1,-4.097708702E0,2.927020311E0,7.022336483E0
4.312530771E1,-4.059423447E0,2.946162939E0,7.008577347E0
4.312766125E1,-4.031308174E0,2.941975355E0,7.009175777E0
4.313001474E1,-3.979264021E0,2.947359324E0,7.004988194E0
4.313236828E1,-3.946362734E0,2.966501951E0,7.029514790E0
4.313472182E1,-3.890131474E0,2.971885681E0,7.039684296E0
4.313707531E1,-3.857230186E0,3.025125980E0,7.049255371E0
4.313942886E1,-3.829114437E0,3.064009428E0,7.044469833E0
4.314178240E1,-3.783052683E0,3.107678413E0,7.092924595E0
4.314413594E1,-3.717249870E0,3.132204771E0,7.103692055E0
4.314648943E1,-3.690330744E0,3.190230846E0,7.161718369E0
4.314884297E1,-3.662214994E0,3.252444267E0,7.146762848E0
4.315119651E1,-3.629313707E0,3.291327477E0,7.147361279E0
4.315355000E1,-3.583251953E0,3.354139090E0,7.176074982E0
4.315590354E1,-3.564707518E0,3.382853031E0,7.195217609E0
4.315825708E1,-3.527618885E0,3.426522017E0,7.219744205E0
4.316061057E1,-3.495315790E0,3.451048374E0,7.243672371E0
4.316296412E1,-3.448655605E0,3.466003656E0,7.297510624E0
4.316531766E1,-3.434896946E0,3.456432343E0,7.302296638E0
4.316767120E1,-3.397808075E0,3.457030535E0,7.355536938E0
4.317002469E1,-3.349951744E0,3.448057413E0,7.375277519E0
4.317237823E1,-3.317050457E0,3.434298754E0,7.399804115E0
4.317473177E1,-3.278765202E0,3.439682484E0,7.395616531E0
4.317708526E1,-3.251247883E0,3.449253798E0,7.415357590E0
4.317943880E1,-3.227319479E0,3.445066452E0,7.435098171E0
4.318179235E1,-3.203989506E0,3.468994617E0,7.444669247E0
4.318414583E1,-3.162115097E0,3.460021496E0,7.473981380E0
4.318649938E1,-3.153141975E0,3.494119167E0,7.497909546E0
4.318885292E1,-3.172882795E0,3.513261795E0,7.526025295E0
4.319120646E1,-3.154936552E0,3.532404423E0,7.569694519E0
4.319355995E1,-3.164507866E0,3.565903902E0,7.578667641E0
4.319591349E1,-3.141776085E0,3.590430260E0,7.612765312E0
4.319826703E1,-3.157329559E0,3.633501291E0,7.650452137E0
4.320062052E1,-3.153740168E0,3.652643681E0,7.707880020E0
4.320297406E1,-3.149552822E0,3.672384501E0,7.736593723E0
4.320532760E1,-3.140579700E0,3.677170277E0,7.770093441E0
4.320768110E1,-3.155534744E0,3.701098442E0,7.817351341E0
4.321003464E1,-3.165704250E0,3.739383698E0,7.836493969E0
4.321238818E1,-3.147758245E0,3.773481369E0,7.855636597E0
4.321474167E1,-3.153141975E0,3.806980848E0,7.884350777E0
4.321709521E1,-3.159124136E0,3.883551121E0,7.897511005E0
4.321944875E1,-3.173480988E0,3.945166349E0,7.896913052E0
4.322180224E1,-3.202793121E0,3.993022680E0,7.915457249E0
4.322415578E1,-3.194418192E0,4.074378967E0,7.943572998E0
4.322650932E1,-3.209971666E0,4.150949001E0,7.947760582E0
4.322886286E1,-3.233899832E0,4.170690060E0,7.961519241E0
4.323121636E1,-3.249453068E0,4.218546391E0,8.004590034E0
4.323356990E1,-3.250649452E0,4.275974274E0,8.066205025E0
4.323592344E1,-3.294916868E0,4.342973232E0,8.117650986E0
4.323827693E1,-3.300898790E0,4.362115860E0,8.160721779E0
4.324063047E1,-3.306880951E0,4.396213531E0,8.242675781E0
4.324298401E1,-3.312862873E0,4.410570145E0,8.304888725E0
4.324533755E1,-3.314059258E0,4.425525665E0,8.367102623E0
4.324769104E1,-3.324826956E0,4.439882278E0,8.433503151E0
4.325004458E1,-3.340380430E0,4.445266247E0,8.505288124E0
4.325239813E1,-3.336193085E0,4.464408875E0,8.553144455E0
4.325475162E1,-3.375076294E0,4.469194412E0,8.614759445E0
4.325710516E1,-3.386442184E0,4.512863636E0,8.700901031E0
4.325945870E1,-3.392424345E0,4.508676052E0,8.767900467E0
4.326181219E1,-3.427718401E0,4.484747887E0,8.868398666E0
4.326416573E1,-3.419343472E0,4.466203690E0,8.955139160E0
4.326651927E1,-3.439084291E0,4.442873478E0,9.041280746E0
4.326887276E1,-3.445066452E0,4.409972191E0,9.122636795E0
4.327122630E1,-3.436691523E0,4.362713814E0,9.218947411E0
4.327357984E1,-3.422932863E0,4.315455437E0,9.296115875E0
4.327593339E1,-3.409173965E0,4.282554150E0,9.344570160E0
4.327828688E1,-3.384647608E0,4.220939159E0,9.379864693E0
4.328064042E1,-3.375076294E0,4.143770695E0,9.428318977E0
4.328299396E1,-3.361317635E0,4.096512318E0,9.471988678E0
4.328534745E1,-3.332603693E0,4.044468403E0,9.482157707E0
4.328770099E1,-3.332603693E0,3.996612072E0,9.521040916E0
4.329005453E1,-3.323630571E0,3.973282099E0,9.559925079E0
4.329240802E1,-3.285345554E0,3.930809498E0,9.550951958E0
4.329476156E1,-3.289532900E0,3.897309780E0,9.561120987E0
4.329711510E1,-3.284747362E0,3.902095556E0,9.565906525E0
4.329946860E1,-3.290131092E0,3.911666870E0,9.570094109E0
4.330182214E1,-3.299702406E0,3.916452408E0,9.574879646E0
4.330417568E1,-3.285345554E0,3.916452408E0,9.560523033E0
4.330652917E1,-3.294318676E0,3.939782381E0,9.527023315E0
4.330888271E1,-3.303889751E0,3.963710785E0,9.516854286E0
4.331123625E1,-3.318246841E0,3.968496323E0,9.512067795E0
4.331358979E1,-3.293720484E0,3.954139471E0,9.473783493E0
4.331594328E1,-3.311666489E0,3.958326817E0,9.435498238E0
4.331829682E1,-3.296711445E0,3.963112593E0,9.382855415E0
4.332065037E1,-3.291327477E0,3.962514400E0,9.324830055E0
4.332300386E1,-3.285345554E0,3.948157310E0,9.253045082E0
4.332535740E1,-3.288934708E0,3.966701746E0,9.166305542E0
4.332771094E1,-3.268595695E0,3.942175388E0,9.085547447E0
4.333006443E1,-3.257827997E0,3.955934048E0,9.004191399E0
4.333241797E1,-3.237488985E0,3.979862213E0,8.927620888E0
4.333477151E1,-3.241078377E0,3.974478483E0,8.845666885E0
4.333712505E1,-3.230908871E0,4.007379532E0,8.783453941E0
4.333947854E1,-3.192025423E0,3.998406649E0,8.731410027E0
4.334183208E1,-3.181855917E0,4.007379532E0,8.683553696E0
4.334418563E1,-3.153141975E0,4.021736622E0,8.626125336E0
4.334653912E1,-3.123830080E0,4.021736622E0,8.578866959E0
4.334889266E1,-3.103491068E0,4.031308174E0,8.511868477E0
4.335124620E1,-3.045464993E0,4.026522160E0,8.435895920E0
4.335359969E1,-3.007179976E0,4.026522160E0,8.393424034E0
4.335595323E1,-2.958725214E0,4.045664787E0,8.303094864E0
4.335830677E1,-2.924627542E0,4.060021877E0,8.255238533E0
4.336066031E1,-2.881556749E0,4.083950043E0,8.193024635E0
4.336301380E1,-2.851646423E0,4.097708702E0,8.102097511E0
4.336536734E1,-2.808575630E0,4.127020836E0,8.054839134E0
4.336772089E1,-2.784049034E0,4.140779495E0,8.002197266E0
4.337007438E1,-2.740978241E0,4.161118507E0,7.963912010E0
4.337242792E1,-2.721835852E0,4.222733974E0,7.916055679E0
4.337478146E1,-2.683550596E0,4.241876125E0,7.873582840E0
4.337713495E1,-2.660220623E0,4.289732933E0,7.849056244E0
4.337948849E1,-2.636292458E0,4.328018188E0,7.820940971E0
4.338184203E1,-2.588435888E0,4.362115860E0,7.773084164E0
4.338419557E1,-2.564507723E0,4.381258488E0,7.730013371E0
4.338654906E1,-2.535195589E0,4.400400639E0,7.692326546E0
4.338890261E1,-2.525026083E0,4.404588223E0,7.630113125E0
4.339125615E1,-2.524427891E0,4.380660057E0,7.596613884E0
4.339360964E1,-2.494517565E0,4.375874519E0,7.529614449E0
4.339596318E1,-2.478964329E0,4.356133461E0,7.463213921E0
4.339831672E1,-2.459223509E0,4.298706055E0,7.430312634E0
4.340067021E1,-2.440080881E0,4.299304008E0,7.415955544E0
4.340302375E1,-2.434098721E0,4.237090588E0,7.402196884E0
4.340537729E1,-2.419143677E0,4.222135544E0,7.354938507E0
4.340773078E1,-2.408974171E0,4.165306091E0,7.345367432E0
4.341008432E1,-2.370090723E0,4.116851330E0,7.317849636E0
4.341243786E1,-2.351546526E0,4.098307133E0,7.337590694E0
4.341479136E1,-2.327019930E0,4.069592953E0,7.328617573E0
4.341714490E1,-2.307877541E0,4.055236340E0,7.309474945E0
4.341949844E1,-2.273779631E0,4.017549038E0,7.295716286E0
4.342185198E1,-2.254039049E0,4.017549038E0,7.281957626E0
4.342420547E1,-2.225923300E0,3.994219303E0,7.316055298E0
4.342655901E1,-2.201995134E0,3.970290899E0,7.316653252E0
4.342891255E1,-2.173879385E0,3.946960926E0,7.322037220E0
4.343126604E1,-2.149951220E0,3.946960926E0,7.336394310E0
4.343361958E1,-2.135594130E0,3.937389612E0,7.327421188E0
