"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.225667979E1,-1.072036922E-1,-1.542389300E-2,8.719844371E-2
7.225903333E1,-1.084253863E-1,-1.664558798E-2,8.964183182E-2
7.226138682E1,-1.122431830E-1,-2.137965336E-2,9.559759498E-2
7.226374036E1,-1.136175916E-1,-2.137965336E-2,9.804098308E-2
7.226609386E1,-1.172826737E-1,-2.137965336E-2,1.029277667E-1
7.226844740E1,-1.223221645E-1,-2.260134928E-2,1.078145429E-1
7.227080094E1,-1.249182671E-1,-2.489202656E-2,1.139230132E-1
7.227315443E1,-1.299577504E-1,-2.489202656E-2,1.211004704E-1
7.227550797E1,-1.313321590E-1,-2.367033064E-2,1.284306347E-1
7.227786146E1,-1.340809762E-1,-2.489202656E-2,1.382041872E-1
7.228021500E1,-1.353026628E-1,-2.473931387E-2,1.443126649E-1
7.228256849E1,-1.354553849E-1,-2.229592577E-2,1.528645307E-1
7.228492203E1,-1.357607991E-1,-2.458660305E-2,1.638597846E-1
7.228727552E1,-1.357607991E-1,-2.336490713E-2,1.699682474E-1
7.228962906E1,-1.371352077E-1,-2.336490713E-2,1.772984117E-1
7.229198255E1,-1.372879148E-1,-2.336490713E-2,1.846285909E-1
7.229433610E1,-1.374406368E-1,-1.969982497E-2,1.919587553E-1
7.229668964E1,-1.363716573E-1,-1.847812906E-2,1.994416267E-1
7.229904313E1,-1.327065676E-1,-1.603474095E-2,2.067717910E-1
7.230139667E1,-1.316375881E-1,-1.466033421E-2,2.141019702E-1
7.230375016E1,-1.281252056E-1,-9.773556143E-3,2.228065431E-1
7.230610370E1,-1.232384369E-1,-7.330167107E-3,2.313583940E-1
7.230845719E1,-1.209477559E-1,-4.886778072E-3,2.399102598E-1
7.231081073E1,-1.148392856E-1,-2.443389036E-3,2.486148328E-1
7.231316422E1,-1.149920002E-1,-0.000000000E0,2.547233105E-1
7.231551776E1,-1.114796251E-1,3.665083554E-3,2.608317733E-1
7.231787130E1,-1.078145429E-1,6.108472589E-3,2.695363462E-1
7.232022479E1,-1.030804738E-1,8.551862091E-3,2.780882120E-1
7.232257833E1,-1.006370857E-1,1.099525020E-2,2.831276953E-1
7.232493182E1,-9.468132257E-2,1.710372418E-2,2.904578745E-1
7.232728537E1,-8.979454637E-2,1.603474095E-2,2.954973578E-1
7.232963886E1,-8.612946421E-2,1.725643501E-2,3.028275371E-1
7.233199240E1,-8.139539510E-2,1.725643501E-2,3.103103936E-1
7.233434594E1,-7.895200700E-2,1.740914769E-2,3.164188862E-1
7.233669943E1,-7.406523079E-2,1.496575773E-2,3.200839758E-1
7.233905297E1,-7.040014863E-2,1.389677543E-2,3.287885487E-1
7.234140646E1,-6.810946763E-2,1.389677543E-2,3.324536085E-1
7.234376000E1,-6.306997687E-2,9.162709117E-3,3.338280320E-1
7.234611349E1,-6.184828654E-2,9.162709117E-3,3.387148082E-1
7.234846703E1,-5.696150661E-2,4.428642802E-3,3.413109183E-1
7.235082052E1,-5.329642445E-2,-1.527118147E-3,3.449759781E-1
7.235317406E1,-5.207473040E-2,-3.970507067E-3,3.461976945E-1
7.235552760E1,-5.192201585E-2,-1.114796288E-2,3.463504016E-1
7.235788110E1,-4.825693369E-2,-1.710372418E-2,3.463504016E-1
7.236023464E1,-4.566083103E-2,-2.061609551E-2,3.463504016E-1
7.236258813E1,-4.566083103E-2,-2.779355086E-2,3.465031087E-1
7.236494167E1,-4.306473210E-2,-3.145863488E-2,3.428380191E-1
7.236729516E1,-3.924693540E-2,-3.512371704E-2,3.391729295E-1
7.236964870E1,-3.665083647E-2,-3.634541109E-2,3.355078697E-1
7.237200219E1,-3.283303976E-2,-4.107947648E-2,3.307738006E-1
7.237435573E1,-2.901524492E-2,-4.718795046E-2,3.246653080E-1
7.237670927E1,-2.397575416E-2,-5.070032179E-2,3.187095523E-1
7.237906276E1,-1.878355257E-2,-5.192201585E-2,3.089359999E-1
7.238141630E1,-1.252236869E-2,-5.314370990E-2,3.005368412E-1
7.238376979E1,-7.330167107E-3,-5.680879578E-2,2.944283783E-1
7.238612333E1,-3.512371797E-3,-5.803048983E-2,2.834331393E-1
7.238847682E1,4.581354442E-4,-6.169557199E-2,2.750339806E-1
7.239083036E1,3.054236295E-3,-6.413896382E-2,2.640387416E-1
7.239318386E1,1.068982668E-2,-6.429167092E-2,2.542651594E-1
7.239553740E1,1.466033421E-2,-6.306997687E-2,2.434226274E-1
7.239789094E1,2.092151903E-2,-6.429167092E-2,2.336490750E-1
7.240024443E1,2.733541466E-2,-6.429167092E-2,2.240282297E-1
7.240259797E1,3.741439432E-2,-6.077930331E-2,2.154763639E-1
7.240495146E1,4.367557913E-2,-5.955760926E-2,2.058555335E-1
7.240730500E1,5.375456065E-2,-5.971032009E-2,1.960819662E-1
7.240965849E1,6.505523622E-2,-5.726693198E-2,1.864611208E-1
7.241201203E1,7.528692484E-2,-5.848862603E-2,1.743968874E-1
7.241436552E1,8.276980370E-2,-5.726693198E-2,1.647760421E-1
7.241671906E1,9.284878522E-2,-5.971032009E-2,1.563768983E-1
7.241907261E1,1.053711548E-1,-5.971032009E-2,1.467560530E-1
7.242142610E1,1.131594554E-1,-6.337540597E-2,1.357607991E-1
7.242377964E1,1.232384369E-1,-6.581879407E-2,1.236965731E-1
7.242613313E1,1.308740228E-1,-6.826218218E-2,1.116323397E-1
7.242848667E1,1.385096163E-1,-7.314895838E-2,9.941539168E-2
7.243084016E1,1.461452097E-1,-7.803573459E-2,8.857285231E-2
7.243319370E1,1.563768983E-1,-7.925742865E-2,7.773031294E-2
7.243554719E1,1.664558798E-1,-8.276980370E-2,6.688777357E-2
7.243790073E1,1.753131598E-1,-8.521319181E-2,5.589252338E-2
7.244025427E1,1.853921413E-1,-8.643488586E-2,4.504998401E-2
7.244260776E1,1.942494214E-1,-9.376505762E-2,3.542914242E-2
7.244496130E1,2.031067163E-1,-9.498675168E-2,2.580829710E-2
7.244731479E1,2.119639963E-1,-9.849911928E-2,1.740914769E-2
7.244966833E1,2.221956849E-1,-1.046075895E-1,9.009997360E-3
7.245202182E1,2.334963679E-1,-1.105633527E-1,-1.832541777E-3
7.245437536E1,2.399102598E-1,-1.142284349E-1,-1.038440317E-2
7.245672886E1,2.487675399E-1,-1.214058921E-1,-1.878355257E-2
7.245908240E1,2.588465214E-1,-1.238492802E-1,-2.596100792E-2
7.246143594E1,2.677038014E-1,-1.298050433E-1,-3.436015919E-2
7.246378943E1,2.739650011E-1,-1.322484314E-1,-4.169032723E-2
7.246614297E1,2.840439677E-1,-1.346918195E-1,-5.008947477E-2
7.246849646E1,2.916795611E-1,-1.371352077E-1,-5.971032009E-2
7.247085000E1,3.017585576E-1,-1.406475753E-1,-6.444438547E-2
7.247320349E1,3.092414141E-1,-1.418692768E-1,-7.177454978E-2
7.247555703E1,3.168770075E-1,-1.443126649E-1,-8.139539510E-2
7.247791057E1,3.269560039E-1,-1.491994411E-1,-8.735115826E-2
7.248026406E1,3.358132839E-1,-1.491994411E-1,-9.575030953E-2
7.248261760E1,3.445178568E-1,-1.539335102E-1,-1.017060652E-1
7.248497110E1,3.533751369E-1,-1.551551968E-1,-1.090362370E-1
7.248732464E1,3.634541333E-1,-1.563768983E-1,-1.137702987E-1
7.248967813E1,3.721587062E-1,-1.551551968E-1,-1.185043678E-1
7.249203167E1,3.820849657E-1,-1.551551968E-1,-1.232384369E-1
7.249438516E1,3.884988427E-1,-1.516428292E-1,-1.305686086E-1
7.249673870E1,3.996468186E-1,-1.504211426E-1,-1.377460510E-1
7.249909219E1,4.097257853E-1,-1.467560530E-1,-1.437018216E-1
7.250144573E1,4.184303582E-1,-1.455343664E-1,-1.484358907E-1
7.250379927E1,4.285093546E-1,-1.420219839E-1,-1.533226669E-1
7.250615276E1,4.372139275E-1,-1.348445266E-1,-1.617218107E-1
7.250850630E1,4.471401870E-1,-1.336228400E-1,-1.664558798E-1
7.251085979E1,4.559974670E-1,-1.276670843E-1,-1.737860441E-1
7.251321333E1,4.634803534E-1,-1.215586066E-1,-1.797417998E-1
7.251556682E1,4.697415531E-1,-1.168245375E-1,-1.834068894E-1
7.251792037E1,4.772244096E-1,-1.108687744E-1,-1.881409585E-1
7.252027386E1,4.845545888E-1,-1.059819981E-1,-1.905843467E-1
7.252262740E1,4.883723855E-1,-9.880454093E-2,-1.954711229E-1
7.252498089E1,4.944808483E-1,-9.162709117E-2,-1.965401024E-1
7.252733443E1,4.981459379E-1,-8.567132801E-2,-1.977618039E-1
7.252968797E1,5.031854510E-1,-8.078455180E-2,-2.002051920E-1
7.253204146E1,5.092939138E-1,-7.360709459E-2,-2.002051920E-1
7.253439500E1,5.131117105E-1,-7.360709459E-2,-2.000524700E-1
7.253674849E1,5.167768002E-1,-7.116370648E-2,-2.024958730E-1
7.253910203E1,5.216635466E-1,-6.765133142E-2,-2.024958730E-1
7.254145552E1,5.279247165E-1,-6.398624927E-2,-2.060082406E-1
7.254380906E1,5.317425132E-1,-6.520794332E-2,-2.060082406E-1
7.254616255E1,5.354076028E-1,-6.520794332E-2,-2.072299272E-1
7.254851610E1,5.416688323E-1,-6.520794332E-2,-2.095206082E-1
7.255086964E1,5.479300022E-1,-6.749862432E-2,-2.093679011E-1
7.255322313E1,5.528167486E-1,-6.749862432E-2,-2.093679011E-1
7.255557667E1,5.590779781E-1,-6.627693027E-2,-2.128802687E-1
7.255793016E1,5.641174316E-1,-6.505523622E-2,-2.141019702E-1
7.256028370E1,5.677825212E-1,-6.505523622E-2,-2.189887464E-1
7.256263719E1,5.740436912E-1,-6.261184067E-2,-2.200577259E-1
7.256499073E1,5.778614879E-1,-6.505523622E-2,-2.249445021E-1
7.256734427E1,5.816792846E-1,-6.383354217E-2,-2.273878902E-1
7.256969776E1,5.829010010E-1,-6.398624927E-2,-2.309002578E-1
7.257205130E1,5.867187977E-1,-6.032116711E-2,-2.333436459E-1
7.257440479E1,5.879405141E-1,-5.787777901E-2,-2.345653474E-1
7.257675833E1,5.916055441E-1,-5.436540768E-2,-2.370087355E-1
7.257911182E1,5.954233408E-1,-5.192201585E-2,-2.406738251E-1
7.258146536E1,5.990884304E-1,-4.825693369E-2,-2.405211031E-1
7.258381886E1,6.015318632E-1,-4.596625641E-2,-2.392994165E-1
7.258617240E1,6.027535200E-1,-4.352286831E-2,-2.405211031E-1
7.258852594E1,6.065713167E-1,-4.230117425E-2,-2.417428046E-1
7.259087943E1,6.065713167E-1,-4.107947648E-2,-2.429644912E-1
7.259323297E1,6.064186096E-1,-4.107947648E-2,-2.405211031E-1
7.259558646E1,6.090146899E-1,-4.230117425E-2,-2.417428046E-1
7.259794000E1,6.053496599E-1,-4.596625641E-2,-2.405211031E-1
7.260029349E1,6.065713167E-1,-4.825693369E-2,-2.380777150E-1
7.260264703E1,6.051968932E-1,-5.070032179E-2,-2.331909388E-1
7.260500052E1,6.027535200E-1,-5.421269313E-2,-2.319692522E-1
7.260735406E1,5.989357233E-1,-5.665608495E-2,-2.270824611E-1
7.260970761E1,5.989357233E-1,-6.139015034E-2,-2.221956849E-1
7.261206110E1,5.963396430E-1,-6.383354217E-2,-2.185306102E-1
7.261441464E1,5.951179266E-1,-6.856760383E-2,-2.124221325E-1
7.261676813E1,5.961869359E-1,-7.207997888E-2,-2.063136548E-1
7.261912167E1,5.961869359E-1,-7.559234649E-2,-2.024958730E-1
7.262147516E1,5.974085927E-1,-8.276980370E-2,-1.963873953E-1
7.262382870E1,5.986303091E-1,-8.994726092E-2,-1.939440072E-1
7.262618219E1,5.986303091E-1,-9.361234307E-2,-1.890572309E-1
7.262853573E1,5.998520255E-1,-1.030804738E-1,-1.852394342E-1
7.263088922E1,5.998520255E-1,-1.102579311E-1,-1.840177327E-1
7.263324276E1,6.022953987E-1,-1.139230132E-1,-1.815743446E-1
7.263559630E1,6.035171151E-1,-1.198787764E-1,-1.789782494E-1
7.263794979E1,6.022953987E-1,-1.246128380E-1,-1.753131598E-1
7.264030333E1,6.035171151E-1,-1.281252056E-1,-1.716480851E-1
7.264265682E1,6.059604883E-1,-1.305686086E-1,-1.692046970E-1
7.264501036E1,6.071822047E-1,-1.330119967E-1,-1.653869003E-1
7.264736386E1,6.096255779E-1,-1.316375881E-1,-1.617218107E-1
7.264971740E1,6.120689511E-1,-1.328592747E-1,-1.605001241E-1
7.265207089E1,6.131379604E-1,-1.316375881E-1,-1.556133330E-1
7.265442443E1,6.180247068E-1,-1.256818175E-1,-1.530172378E-1
7.265677792E1,6.180247068E-1,-1.232384369E-1,-1.505738497E-1
7.265913146E1,6.216897964E-1,-1.207950488E-1,-1.530172378E-1
7.266148500E1,6.229115129E-1,-1.195733473E-1,-1.530172378E-1
7.266383849E1,6.216897964E-1,-1.183516532E-1,-1.530172378E-1
7.266619203E1,6.192464232E-1,-1.160609797E-1,-1.519482583E-1
7.266854552E1,6.192464232E-1,-1.099525094E-1,-1.543916464E-1
7.267089906E1,6.192464232E-1,-1.052184403E-1,-1.556133330E-1
7.267325255E1,6.178719997E-1,-1.004843712E-1,-1.543916464E-1
7.267560610E1,6.166502833E-1,-9.330692142E-2,-1.543916464E-1
7.267795958E1,6.152759194E-1,-8.842013776E-2,-1.545443535E-1
7.268031313E1,6.164975762E-1,-7.650861889E-2,-1.533226669E-1
7.268266667E1,6.139014959E-1,-6.933116168E-2,-1.533226669E-1
7.268502016E1,6.113054156E-1,-5.848862603E-2,-1.510319859E-1
7.268737370E1,6.100836992E-1,-5.131116882E-2,-1.498102844E-1
7.268972719E1,6.074876189E-1,-4.642439261E-2,-1.461452097E-1
7.269208073E1,6.036698222E-1,-4.413371533E-2,-1.450762302E-1
7.269443422E1,6.022953987E-1,-3.680354729E-2,-1.426328421E-1
7.269678776E1,6.035171151E-1,-3.451287001E-2,-1.401894391E-1
7.269914125E1,6.035171151E-1,-3.329117596E-2,-1.389677525E-1
7.270149479E1,6.047387719E-1,-3.206948191E-2,-1.377460510E-1
7.270384833E1,6.047387719E-1,-3.084778599E-2,-1.365243644E-1
7.270620182E1,6.059604883E-1,-3.313846514E-2,-1.340809762E-1
7.270855537E1,6.059604883E-1,-3.313846514E-2,-1.328592747E-1
7.271090886E1,6.033644080E-1,-3.084778599E-2,-1.316375881E-1
7.271326240E1,6.021426916E-1,-2.962609194E-2,-1.291942000E-1
7.271561589E1,6.045860648E-1,-3.313846514E-2,-1.267508119E-1
7.271796943E1,6.032116413E-1,-3.436015919E-2,-1.230857223E-1
7.272032292E1,6.019899845E-1,-3.909422457E-2,-1.194206402E-1
7.272267646E1,5.995466113E-1,-4.382828996E-2,-1.169772521E-1
7.272503000E1,5.995466113E-1,-4.749337584E-2,-1.145338640E-1
7.272738349E1,6.007682681E-1,-5.344913527E-2,-1.107160673E-1
7.272973703E1,6.019899845E-1,-6.062658876E-2,-1.094943732E-1
7.273209052E1,6.070294380E-1,-6.306997687E-2,-1.093416587E-1
7.273444406E1,6.082511544E-1,-7.009471953E-2,-1.056765765E-1
7.273679755E1,6.119162440E-1,-7.498150319E-2,-1.044548824E-1
7.273915110E1,6.143596172E-1,-8.093725890E-2,-1.018587798E-1
7.274150458E1,6.181774139E-1,-8.567132801E-2,-1.006370857E-1
7.274385813E1,6.193991303E-1,-9.040539712E-2,-1.004843712E-1
7.274621167E1,6.193991303E-1,-9.407047927E-2,-9.804098308E-2
7.274856516E1,6.193991303E-1,-9.880454093E-2,-9.559759498E-2
7.275091870E1,6.206207871E-1,-1.024696305E-1,-9.437590092E-2
7.275327219E1,6.230642200E-1,-1.035386100E-1,-9.193251282E-2
7.275562573E1,6.244385839E-1,-1.072036922E-1,-9.177979827E-2
7.275797922E1,6.256603003E-1,-1.084253863E-1,-9.055810422E-2
7.276033276E1,6.256603003E-1,-1.107160673E-1,-8.933641016E-2
7.276268625E1,6.281036735E-1,-1.131594554E-1,-9.055810422E-2
7.276503979E1,6.293253899E-1,-1.119377613E-1,-8.811471611E-2
7.276739333E1,6.329904795E-1,-1.131594554E-1,-8.551861346E-2
7.276974682E1,6.342121959E-1,-1.131594554E-1,-8.307522535E-2
7.277210036E1,6.378772259E-1,-1.130067408E-1,-7.941014320E-2
7.277445386E1,6.403206587E-1,-1.130067408E-1,-8.063183725E-2
7.277680740E1,6.452074051E-1,-1.094943732E-1,-8.047912270E-2
7.277916089E1,6.439857483E-1,-1.082726792E-1,-8.047912270E-2
7.278151443E1,6.439857483E-1,-1.070509851E-1,-8.047912270E-2
7.278386792E1,6.452074051E-1,-1.058292910E-1,-8.047912270E-2
7.278622146E1,6.452074051E-1,-1.058292910E-1,-8.047912270E-2
7.278857500E1,6.427640319E-1,-1.070509851E-1,-7.941014320E-2
7.279092849E1,6.415423155E-1,-1.082726792E-1,-8.063183725E-2
7.279328203E1,6.390989423E-1,-1.107160673E-1,-8.185353130E-2
7.279563552E1,6.354338527E-1,-1.119377613E-1,-8.063183725E-2
7.279798906E1,6.352811456E-1,-1.107160673E-1,-7.941014320E-2
7.280034255E1,6.328377724E-1,-1.117850468E-1,-7.818844914E-2
7.280269610E1,6.340594292E-1,-1.142284349E-1,-7.452336699E-2
7.280504958E1,6.340594292E-1,-1.166718230E-1,-7.330167294E-2
7.280740313E1,6.316160560E-1,-1.166718230E-1,-7.330167294E-2
7.280975667E1,6.290199757E-1,-1.177408099E-1,-6.841489673E-2
7.281211016E1,6.290199757E-1,-1.201841980E-1,-6.597150117E-2
7.281446370E1,6.252021790E-1,-1.249182671E-1,-6.230641901E-2
7.281681719E1,6.252021790E-1,-1.261399537E-1,-6.108472496E-2
7.281917073E1,6.227588058E-1,-1.298050433E-1,-5.741964281E-2
7.282152422E1,6.213843822E-1,-1.308740228E-1,-5.390727147E-2
7.282387776E1,6.189410090E-1,-1.320957243E-1,-5.024218559E-2
7.282623125E1,6.201626658E-1,-1.356080920E-1,-4.642439261E-2
7.282858479E1,6.187883019E-1,-1.356080920E-1,-4.275930673E-2
7.283093828E1,6.174138784E-1,-1.320957243E-1,-3.802524135E-2
7.283329182E1,6.174138784E-1,-1.343863904E-1,-3.298575059E-2
7.283564536E1,6.148177385E-1,-1.356080920E-1,-2.580829710E-2
7.283799886E1,6.158867478E-1,-1.343863904E-1,-1.832541823E-2
7.284035240E1,6.171084642E-1,-1.342336833E-1,-1.221694518E-2
7.284270589E1,6.157340407E-1,-1.342336833E-1,-4.886778072E-3
7.284505943E1,6.180247068E-1,-1.342336833E-1,1.221694518E-3
7.284741292E1,6.178719997E-1,-1.353026628E-1,1.099525020E-2
7.284976646E1,6.177192926E-1,-1.365243644E-1,1.954711229E-2
7.285211995E1,6.164975762E-1,-1.388150454E-1,2.565558441E-2
7.285447349E1,6.139014959E-1,-1.398840249E-1,3.542914242E-2
7.285682698E1,6.125270724E-1,-1.435490996E-1,4.275930673E-2
7.285918052E1,6.099309921E-1,-1.458397806E-1,5.131116882E-2
7.286153406E1,6.085565686E-1,-1.493521482E-1,5.864133686E-2
7.286388755E1,6.109999418E-1,-1.530172378E-1,6.734590977E-2
7.286624110E1,6.120689511E-1,-1.540862173E-1,7.589777559E-2
7.286859458E1,6.119162440E-1,-1.563768983E-1,8.567132801E-2
7.287094813E1,6.129852533E-1,-1.575985998E-1,9.315420687E-2
7.287330162E1,6.142069101E-1,-1.574458778E-1,9.926267713E-2
7.287565516E1,6.152759194E-1,-1.586675793E-1,1.102579311E-1
7.287800865E1,6.163448691E-1,-1.621799469E-1,1.188097894E-1
7.288036219E1,6.161921620E-1,-1.644706279E-1,1.250709742E-1
7.288271568E1,6.160394549E-1,-1.644706279E-1,1.348445266E-1
7.288506922E1,6.172611713E-1,-1.655396074E-1,1.421747059E-1
7.288742276E1,6.134433746E-1,-1.655396074E-1,1.482831687E-1
7.288977625E1,6.120689511E-1,-1.679829955E-1,1.543916464E-1
7.289212979E1,6.094728708E-1,-1.655396074E-1,1.629435122E-1
7.289448328E1,6.044333577E-1,-1.643179059E-1,1.688992679E-1
7.289683682E1,6.018372774E-1,-1.666085869E-1,1.750077456E-1
7.289919031E1,5.967977643E-1,-1.643179059E-1,1.798945218E-1
7.290154386E1,5.929799676E-1,-1.594311297E-1,1.846285909E-1
7.290389740E1,5.867187977E-1,-1.618745178E-1,1.882936656E-1
7.290625089E1,5.829010010E-1,-1.618745178E-1,1.942494214E-1
7.290860443E1,5.790832043E-1,-1.582094431E-1,1.991362125E-1
7.291095792E1,5.751127005E-1,-1.592784226E-1,2.076880634E-1
7.291331146E1,5.688515306E-1,-1.569877416E-1,2.124221325E-1
7.291566495E1,5.638120174E-1,-1.545443535E-1,2.197522968E-1
7.291801849E1,5.587725043E-1,-1.568350345E-1,2.257080674E-1
7.292037198E1,5.561764240E-1,-1.592784226E-1,2.293731421E-1
7.292272552E1,5.500679612E-1,-1.605001241E-1,2.318165302E-1
7.292507901E1,5.462501645E-1,-1.629435122E-1,2.367033064E-1
7.292743255E1,5.412106514E-1,-1.652341783E-1,2.365505993E-1
7.292978610E1,5.363239050E-1,-1.701209545E-1,2.389939874E-1
7.293213958E1,5.288410187E-1,-1.760767251E-1,2.400629669E-1
7.293449313E1,5.227325559E-1,-1.809635013E-1,2.437280566E-1
7.293684662E1,5.140279531E-1,-1.869192570E-1,2.447970361E-1
7.293920016E1,5.041016936E-1,-1.953184158E-1,2.460187376E-1
7.294155365E1,4.943281412E-1,-2.026485801E-1,2.434226274E-1
7.294390719E1,4.831801951E-1,-2.122694254E-1,2.444916219E-1
7.294626068E1,4.732539058E-1,-2.182251811E-1,2.455606014E-1
7.294861422E1,4.610369802E-1,-2.302894145E-1,2.429644912E-1
7.295096776E1,4.486673176E-1,-2.400629669E-1,2.417428046E-1
7.295332125E1,4.413371384E-1,-2.519744933E-1,2.403683960E-1
7.295567479E1,4.303418994E-1,-2.652604282E-1,2.365505993E-1
7.295802828E1,4.193466306E-1,-2.750339806E-1,2.316638231E-1
7.296038182E1,4.095730782E-1,-2.858765125E-1,2.241809368E-1
7.296273531E1,3.985778391E-1,-2.907632887E-1,2.166980654E-1
7.296508886E1,3.875826001E-1,-2.968717813E-1,2.128802687E-1
7.296744235E1,3.778090179E-1,-3.017585576E-1,2.029540092E-1
7.296979589E1,3.643703759E-1,-3.029802442E-1,1.942494214E-1
7.297214943E1,3.533751369E-1,-3.031329513E-1,1.853921413E-1
7.297450292E1,3.410054743E-1,-3.008422852E-1,1.791309565E-1
7.297685646E1,3.287885487E-1,-2.961082160E-1,1.679829955E-1
7.297920995E1,3.151971996E-1,-2.903051674E-1,1.579040140E-1
7.298156349E1,3.003841341E-1,-2.783936262E-1,1.502684206E-1
7.298391698E1,2.881672084E-1,-2.641914487E-1,1.378987730E-1
7.298627052E1,2.782409191E-1,-2.498365343E-1,1.290414780E-1
7.298862401E1,2.632751763E-1,-2.284568697E-1,1.201841980E-1
7.299097755E1,2.472404242E-1,-2.081461996E-1,1.113269106E-1
7.299333110E1,2.334963679E-1,-1.902789176E-1,1.061347127E-1
7.299568458E1,2.148655206E-1,-1.652341783E-1,9.972081333E-2
7.299803813E1,1.974563748E-1,-1.461452097E-1,9.315420687E-2
7.300039162E1,1.788255423E-1,-1.258345395E-1,8.796200156E-2
7.300274516E1,1.601946950E-1,-1.043021679E-1,8.276980370E-2
7.300509865E1,1.426328421E-1,-8.399149776E-2,8.002099395E-2
7.300745219E1,1.264453828E-1,-6.612421572E-2,7.849387079E-2
7.300980568E1,1.090362370E-1,-4.703523964E-2,7.681404054E-2
7.301215922E1,9.147437662E-2,-3.268032894E-2,7.895200700E-2
7.301451271E1,7.773031294E-2,-1.588202827E-2,7.879929990E-2
7.301686625E1,6.016845629E-2,-2.748812549E-3,8.093725890E-2
7.301921979E1,4.764608666E-2,9.162709117E-3,8.307522535E-2
7.302157328E1,3.527642787E-2,1.740914769E-2,8.292251825E-2
7.302392682E1,2.397575416E-2,2.702999115E-2,8.643488586E-2
7.302628031E1,1.389677543E-2,3.542914242E-2,8.750387281E-2
7.302863386E1,6.413896102E-3,4.260659590E-2,8.735115826E-2
7.303098734E1,-2.290677279E-3,5.222744122E-2,9.086353332E-2
7.303334089E1,-1.236965694E-2,5.818320066E-2,9.315420687E-2
7.303569438E1,-2.229592577E-2,6.642963737E-2,9.422318637E-2
7.303804792E1,-2.733541466E-2,7.360709459E-2,9.407047927E-2
7.304040146E1,-3.603998944E-2,8.444963396E-2,9.269607067E-2
7.304275495E1,-4.245388508E-2,9.758284688E-2,9.254335612E-2
7.304510849E1,-4.871506989E-2,1.107160673E-1,9.239064902E-2
7.304746198E1,-5.238015205E-2,1.238492802E-1,8.857285231E-2
7.304981552E1,-5.619794875E-2,1.394258887E-1,8.597674966E-2
7.305216901E1,-6.001574174E-2,1.562241912E-1,8.353336155E-2
7.305452255E1,-6.016845629E-2,1.742441803E-1,7.971556485E-2
7.305687604E1,-6.139015034E-2,1.921114624E-1,7.223268598E-2
7.305922958E1,-6.383354217E-2,2.124221325E-1,6.597150117E-2
7.306158307E1,-6.505523622E-2,2.315111160E-1,5.619794875E-2
7.306393662E1,-6.627693027E-2,2.483094037E-1,4.993676394E-2
7.306629016E1,-6.505523622E-2,2.651077211E-1,4.260659590E-2
7.306864365E1,-6.505523622E-2,2.841966748E-1,3.268032894E-2
7.307099719E1,-6.505523622E-2,2.985515893E-1,2.779355086E-2
7.307335068E1,-6.520794332E-2,3.164188862E-1,2.275406010E-2
7.307570422E1,-6.261184067E-2,3.319954872E-1,1.664558798E-2
7.307805771E1,-6.016845629E-2,3.440597057E-1,1.053711493E-2
7.308041125E1,-5.650337040E-2,3.559712470E-1,4.428642802E-3
7.308276479E1,-5.146388337E-2,3.691044450E-1,-1.679830020E-3
7.308511828E1,-4.520269856E-2,3.752129376E-1,-6.566607859E-3
7.308747182E1,-4.016320780E-2,3.787252903E-1,-1.145338640E-2
7.308982531E1,-3.268032894E-2,3.823903799E-1,-1.618745178E-2
7.309217886E1,-2.519745007E-2,3.799470067E-1,-2.214321308E-2
7.309453234E1,-1.756185852E-2,3.750602305E-1,-2.825168520E-2
7.309688589E1,-8.857285604E-3,3.678827584E-1,-3.298575059E-2
7.309923938E1,2.596100792E-3,3.582619131E-1,-3.894151375E-2
7.310159292E1,1.389677543E-2,3.463504016E-1,-4.474456236E-2
7.310394641E1,2.153236605E-2,3.332171738E-1,-5.070032179E-2
7.310629995E1,3.420744836E-2,3.139754832E-1,-5.787777901E-2
7.310865349E1,4.810422286E-2,2.959555089E-1,-6.368082762E-2
7.311100698E1,6.200099736E-2,2.756448388E-1,-7.070557028E-2
7.311336052E1,7.467607409E-2,2.564031482E-1,-7.910472155E-2
7.311571401E1,8.979454637E-2,2.336490750E-1,-8.612946421E-2
7.311806755E1,1.012479365E-1,2.108950168E-1,-9.193251282E-2
7.312042104E1,1.151447073E-1,1.881409585E-1,-1.003316641E-1
7.312277458E1,1.304158866E-1,1.629435122E-1,-1.085781008E-1
7.312512807E1,1.430909634E-1,1.377460510E-1,-1.168245375E-1
7.312748162E1,1.569877416E-1,1.113269106E-1,-1.262926757E-1
7.312983516E1,1.685938388E-1,8.612946421E-2,-1.359135211E-1
7.313218865E1,1.800472289E-1,6.337540597E-2,-1.466033459E-1
7.313454219E1,1.902789176E-1,3.573456407E-2,-1.562241912E-1
7.313689568E1,2.018850148E-1,1.282779220E-2,-1.669140160E-1
7.313924922E1,2.096733153E-1,-1.114796288E-2,-1.765348613E-1
7.314160271E1,2.160872221E-1,-3.390202299E-2,-1.861557066E-1
7.314395625E1,2.188360244E-1,-5.085303262E-2,-1.957765520E-1
7.314630974E1,2.241809368E-1,-7.009471953E-2,-2.066190839E-1
7.314866328E1,2.305948436E-1,-8.689302206E-2,-2.176143378E-1
7.315101682E1,2.309002578E-1,-1.036913246E-1,-2.235700935E-1
