"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.526045358E0,1.008288383E0,-5.230188370E-1,7.595491409E-2
4.544873691E0,5.327770710E-1,-3.184413910E-2,3.304171562E-2
4.563702025E0,-3.273541927E-1,2.148752213E-1,2.261588573E-1
4.582530358E0,-1.017486095E0,-1.456804276E-1,3.688304424E-1
4.601358691E0,-1.451058865E0,-6.257910728E-1,3.791279793E-1
4.620187025E0,-1.795246601E0,-7.424635887E-1,5.960347652E-1
4.639015358E0,-1.958209753E0,-8.745331764E-1,7.989380360E-1
4.657843691E0,-1.850945950E0,-9.602651596E-1,1.167797804E0
4.676672025E0,-1.609749556E0,-8.337163925E-1,1.583971500E0
4.695500358E0,-1.292223930E0,-6.180038452E-1,1.783567190E0
4.714328743E0,-1.146856308E0,-4.345865250E-1,1.848853350E0
4.733157077E0,-1.025496244E0,-2.907447815E-1,1.777683735E0
4.751985410E0,-9.220294952E-1,-3.199892044E-1,1.550778866E0
4.770813743E0,-1.056398749E0,-3.330183029E-1,1.671624660E0
4.789642077E0,-1.102652311E0,-3.669023514E-1,1.630045891E0
4.808470410E0,-1.406128407E0,-3.959226608E-1,1.542814493E0
4.827298743E0,-1.671638131E0,-7.900695801E-1,9.921877384E-1
4.846127077E0,-1.686515450E0,-1.137224674E0,6.303184032E-1
4.864955410E0,-1.570580125E0,-8.989820480E-1,9.246969223E-1
4.883783743E0,-1.427406311E0,-9.707541466E-1,1.196392298E0
4.902612129E0,-1.494026780E0,-9.647674561E-1,1.257540464E0
4.921440462E0,-2.028692961E0,-8.828315735E-1,1.398544073E0
4.940268795E0,-2.562030315E0,-9.517073631E-1,1.232715368E0
4.959097129E0,-2.950299263E0,-9.279456139E-1,9.943206310E-1
4.977925462E0,-3.093166351E0,-6.495857239E-1,7.281460762E-1
4.996753795E0,-2.846236229E0,-2.842998505E-2,6.358144283E-1
5.015582129E0,-2.258925915E0,5.189409256E-1,6.120092869E-1
5.034410462E0,-1.554675698E0,8.811836243E-1,5.669627190E-1
5.053238795E0,-9.081957340E-1,9.297695160E-1,2.309675217E-1
5.072067181E0,-3.274282217E-1,1.226857185E0,-2.334687710E-1
5.090895514E0,8.561658859E-2,1.749642372E0,-5.679848194E-1
5.109723848E0,4.625630379E-1,2.405164719E0,-1.654672623E-2
5.128552181E0,9.608992338E-1,1.924469948E0,-1.709270477E-1
5.147380514E0,1.073395729E0,1.280570030E0,-9.007341862E-1
5.166208848E0,1.188239217E0,9.579792023E-1,-1.391991377E0
5.185037181E0,1.440865278E0,6.446981430E-1,-1.858616590E0
5.203865514E0,1.631302357E0,4.849262238E-1,-2.112482548E0
5.222693848E0,1.935621858E0,3.867092133E-1,-2.496372223E0
5.241522181E0,2.320244074E0,5.256156921E-1,-2.783763170E0
5.260350514E0,2.893303633E0,8.095178604E-1,-2.618687391E0
5.279178848E0,3.396266460E0,1.195349693E0,-2.346666098E0
5.298007181E0,3.197956800E0,1.136471748E0,-2.182824850E0
5.316835566E0,2.763186216E0,1.187400341E0,-2.240594387E0
5.335663900E0,2.169147491E0,8.966603279E-1,-2.269365311E0
5.354492233E0,1.516183615E0,4.543561935E-1,-2.226044893E0
5.373320566E0,8.513083458E-1,9.233045578E-2,-2.010261774E0
5.392148900E0,2.582349777E-1,-1.023330688E-1,-1.583461285E0
5.410977233E0,-2.318232059E-1,-4.202375412E-1,-1.496693611E0
5.429805566E0,-7.423324585E-1,-6.502995491E-1,-1.614864588E0
5.448633900E0,-1.177798986E0,-2.341308594E-1,-1.658522844E0
5.467462233E0,-1.336068869E0,1.501750946E-1,-1.953569412E0
5.486290566E0,-8.687167168E-1,3.466296196E-1,-1.877756357E0
5.505118900E0,-4.468240738E-1,1.026253700E0,-1.059228659E0
5.523947233E0,-3.762621880E-1,1.104938984E0,-4.665236473E-1
5.542775618E0,-5.979099274E-1,7.516641617E-1,-4.833307266E-1
5.561603952E0,-9.240164757E-1,9.954400063E-1,2.181434631E-1
5.580432285E0,-7.132210732E-1,8.770890236E-1,3.323111534E-1
5.599260618E0,-8.166093826E-1,6.995296478E-1,5.572099686E-1
5.618088952E0,-1.595311165E0,5.302472115E-1,1.033870220E0
5.636917285E0,-2.435227871E0,-2.039432526E-3,1.096725464E0
5.655745618E0,-2.807028294E0,-3.481736183E-1,1.078341007E0
5.674574004E0,-2.962764263E0,-5.458407402E-1,9.442739487E-1
5.693402337E0,-2.817789078E0,-6.822476387E-1,7.619781494E-1
5.712230670E0,-2.305879593E0,-1.082114697E0,2.157239914E-1
5.731059004E0,-1.719416142E0,-1.452067852E0,-4.558980465E-1
5.749887337E0,-9.923186302E-1,-1.470229149E0,-9.530329704E-1
5.768715670E0,1.043748856E-2,-8.140163422E-1,-9.920547009E-1
5.787544004E0,1.037168503E-1,-2.636122704E-1,-1.028348684E0
5.806372337E0,1.201248169E-2,-6.418828964E-1,-1.447610617E0
5.825200670E0,-9.152412415E-3,-5.496377945E-1,-1.224346161E0
5.844029056E0,-3.350591660E-1,-9.450807571E-1,-1.444224358E0
5.862857389E0,-6.998496056E-1,-9.042100906E-1,-1.585776567E0
5.881685723E0,-5.386700630E-1,-9.554758072E-1,-1.367458344E0
5.900514056E0,-4.821200371E-1,-6.648397446E-1,-8.698384762E-1
5.919342389E0,-9.855809212E-1,-7.049345970E-1,-6.260578632E-1
5.938170723E0,-1.304773808E0,-7.628030777E-1,-2.336854935E-1
5.956999056E0,-1.471580029E0,-7.009243965E-1,8.355617523E-2
5.975827389E0,-1.573879242E0,-6.364665031E-1,1.371359825E-1
5.994655723E0,-1.724318981E0,-2.079777718E-1,1.388578415E-1
6.013484108E0,-1.485991001E0,4.112744331E-1,5.601048470E-1
6.032312441E0,-1.152872086E0,7.155237198E-1,6.679878235E-1
6.051140775E0,-1.026671410E0,9.233493805E-1,4.952383041E-1
6.069969108E0,-7.137818336E-1,8.907179832E-1,3.262739182E-1
6.088797441E0,-5.233969688E-1,6.564450264E-1,3.179554939E-1
6.107625775E0,-4.502353668E-1,3.920755386E-1,8.485174179E-2
6.126454108E0,-2.893681526E-1,6.727728844E-1,-2.989768982E-4
6.145282441E0,3.605127335E-2,1.133417606E0,-5.442056656E-1
6.164110775E0,2.277383804E-1,1.719717979E0,-5.637946129E-1
6.182939108E0,2.830405235E-1,2.122914791E0,-7.052397728E-1
6.201767441E0,3.811831474E-1,2.015203953E0,-9.764609337E-1
6.220595775E0,6.194915771E-1,2.024547100E0,-1.048926353E0
6.239424108E0,1.207411289E0,2.107308865E0,-8.705186844E-1
6.258252493E0,1.648357868E0,2.162072182E0,-7.410535812E-1
6.277080827E0,1.860625267E0,2.079462528E0,-4.974093437E-1
6.295909160E0,1.993182182E0,1.988820076E0,-3.049602509E-1
6.314737493E0,2.061675549E0,1.901383877E0,-2.520327568E-1
6.333565827E0,2.111635685E0,2.105943203E0,-2.301898003E-1
6.352394160E0,2.217417240E0,2.431397915E0,-3.328986168E-1
6.371222493E0,2.144845963E0,2.689668655E0,-2.420835495E-1
6.390050827E0,2.516693115E0,2.573835373E0,4.644393921E-3
6.408879160E0,2.844891787E0,2.251551151E0,6.636285782E-2
